UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
Abu Rahma Mumtaz,@AbuRahmaMumtaz,2021-05-17T22:29:20.000Z,"SALAH KETIK FRASA PADA RUU CIPTA KERJA/OMNIBUS LAW?

Oleh: Chandra Purna Irawan,S.H.,M.H. (Ketua Eksekutif Nasional BHP KSHUMI &amp; Sekjen LBH PELITA UMAT)
  #WorldStandsWithPalestine   .. #LRZIlSALAH KETIK FRASA PADA RUU CIPTA KERJA/OMNIBUS LAW?
tintasiyasi.com",💯,,,
nie,@NieSide27,2021-05-16T17:14:04.000Z,"Membalas 
@alextham878eh.. RUU cipta kerja aja blom selesai udh mo belain palestina... jangan bawa2 KSPI dong klo mo demo palestina... sangat ngga relefan. apa dunia jg akan perduli dng RUU cipta kerja ?! klo pakai nama  lembaga ato ormas silakan aja...",,,,1
Silvia,@Silvia65223258,2021-05-13T13:28:50.000Z,RUU cipta kerja menjadikan Indonesia menjadi lebih baik,,,,1
JMKaisa,@jihad_kaisa,2021-05-11T05:27:44.000Z,"Btw satu hal kalo buat kerusuhan yang sampe tenaga medis diserang segala mah, coba berkaca sama kasus kerusuhan yang bahas RUU Cipta Kerja, sama aja kok di Indonesia juga udah mulai kyk gitu tenaga medis ada yang diserang aparat ",,1,,
MudaAdalahKekuatan,@Hasbil_Lbs,2021-05-10T18:35:41.000Z,"Nah sekarang baru kalian teriakkan? 
Itulah kenapa dari awal Demokrat Menolak RUU Cipta Kerja!Kutip Tweet
Liputan6.com
@liputan6dotcom
 · 10 Mei
#LIP6id
Kepala Daerah Ramai-Ramai Kritik Aturan Turunan Cipta Kerja, Kenapa?
https://liputan6.id/read/2429462/kepala-daerah-ramairamai-kritik-aturan-turunan-cipta-kerja-kenapa?utm_source=Twitter&utm_medium=Post&utm_campaign=Twitter_acung…",,2,4,20
Minseo,@0502MINSEO,2021-05-09T14:46:12.000Z,"Membalas 
@0502JENO
 @0502MTUAN
  dan 2 lainnyaRUU CIPTA KERJA",,1,1,
Gotluking,@gotluking,2021-05-09T10:22:50.000Z,"Membalas 
@cuantastix
 dan 
@tribunnewsIni mah semacam RUU cipta kerja kemaren. Setelah cair beda lagi suaranya",,,,
Eru,@diverxent,2021-05-08T22:23:01.000Z,"Oh iya, aksinya itu waktu nolak RUU Cipta Kerja, aku sih sekalian weh di kertas nulis yang soal RUU PKS. Tapi ternyata waktu aksi, mahasiswa di kotaku banyak yang gak tau soal RUU PKS. Jadi agak hah heh hoh...

Mana ada yang orasi tapi isinya mengawur, sampe malu dengernya ",🙃,,,
pengagum_senjaa,@dikalasoree,2021-05-08T05:52:22.000Z,"Membalas 
@kangbubur123Knapa bukan Omnibus law RUU Cipta Kerja ra?",,1,,
saraswati,@saraswa48146272,2021-05-08T02:15:55.000Z,meluruskan 12 hoax omnibus law RUU cipta kerja,,,,
resti.,@restiajalah,2021-05-06T14:01:16.000Z,"Keinget sidang ruu cipta kerja, ini versi onlinenyaKutip Tweet
『Хандик Юувоно』
@AmadeusHY
 · 6 Mei
waw ITB waw",,,,
إقبال,@vanciseke,2021-05-06T11:26:45.000Z,"HGU Lahan di RUU Cipta Kerja Jadi 90 Tahun, Lebih Lama dari Aturan Zaman Kolonial #TumbangkanBonekaTiongkokHGU Lahan di RUU Cipta Kerja Jadi 90 Tahun, Lebih Lama dari Aturan Zaman Kolonial
Pemerintah akan memberikan Hak Guna Usaha (HGU) lahan hingga 90 tahun. Waktu itu lebih lama dibandingkan ketentuan di zaman kolonial.
money.kompas.com",,,,
Merdeka.com,@merdekadotcom,2021-05-06T09:19:37.000Z,"Jimly Asshidiqie Dorong Pemprov DKI Segera Tindaklanjuti UU Cipta Kerja: Jimly juga mendorong DPRD dan Pemerintah Provinsi DKI Jakarta untuk berperan aktif dalam pembahasan RUU IKN tersebut, mengingat RUU IKN akan berdampak cukup besar terhadap UU Nomor…Jimly Asshidiqie Dorong Pemprov DKI Segera Tindaklanjuti UU Cipta Kerja
Jimly juga mendorong DPRD dan Pemerintah Provinsi DKI Jakarta untuk berperan aktif dalam pembahasan RUU IKN tersebut, mengingat RUU IKN akan berdampak cukup besar terhadap UU Nomor 29 Tahun 2007...
merdeka.com",,,,1
Senator Indonesia,@DPDRI,2021-05-06T08:19:34.000Z,"Jimly Asshidiqie Mendorong Pemerintah Provinsi DKI Jakarta Untuk Segera Menindaklanjuti UU Cipta Kerja dan Terlibat Secara Aktif dalam Pembahasan RUU Ibu Kota Negara.

Selengkapnya http://dpd.go.id

https://facebook.com/931475670196455/posts/4430498166960837/…

https://instagram.com/p/COhkCk4Lwga/?igshid=128uu6z9knqyj…

#dpdri #kabarsenator",,,,2
Cahya,@Cahya01225801,2021-05-06T05:21:58.000Z,RUU Cipta kerja memiliki tujuan membuka lapangan kerja.,,,,1
de los boncos,@azmiwinata,2021-05-06T05:21:16.000Z,"Membalas 
@humerounoTapi kalo ikut aksi ruu cipta kerja di senayan bareng ribuan mahasiswa kampus lain masih oke ya hum",,1,,
*Pedang Yang Tajam*,@_Abul_Husam_,2021-05-06T03:39:29.000Z,"Bukti tdk kemapuan pemerintah atas rakyatnya, efek dari kezholiman penguasa atas Omnibus Law RUU Cipta Kerja menjadi undang-undang. setahu saya diboyolali bukannya pemilih terbanyak no. 01 ya waktu pemilihan pilpres 2019, tanyakan lah sama pemimpinya.Kutip Tweet
AnGL
@4ngeLov3d
 · 6 Mei
Makmurkan RAKYAT KECIL
SEJAHTERAKAN RAKYAT SENDIRI

RAKYAT BERHAK MENIKMATI KEKAYAAN BANGSA INI 

*REZIM PRO ASENG
0:29
468 tayangan",,,,5
iat,@gustaiil,2021-05-05T03:40:44.000Z,"Membalas 
@savanismeJd inget demo ruu cipta kerja. Gub gua kena tangkep, tapi dekan ft langsung datang ke polres dan nyelamatin semua anak2 ft. Lah ini di ui cuci tangan teross kek perusahaan bumn eaaa",,1,9,253
ᴮᴱflamboyanً⁷,@funf_lala,2021-05-04T19:35:55.000Z,"Ingat gk? Ttg RUU cipta kerja, pulau komodo, mafia bola, sel mewah tahanan kpk dll. Isu yg dlu sempat ramai, namun kini sperti berhenti, tanpa tau bagaimana kelanjutannya. Kita kembali sibuk dg dunia kita masing2, tanpa mengawal apa yg kita permasalahkan.",🧈,1,,
Nabi Palsu,@Ozil_Azra,2021-05-04T18:59:04.000Z,"Membalas 
@andalasfessPas ruu cipta kerja,  diajak aksi sama koalisi rakyat sumbar,  bem sb menolak gabung hanya gara2 ga boleh bawa embel2 bem pas aksi.  Wkekwkwk, eksistensi number wan",,1,,1
Belantara,@zaitshalsyabill,2021-05-03T16:24:27.000Z,"Syedaap

Tak Proburuh, Aksi Mahasiswa Palangkaraya Minta RUU Cipta Kerja Dicabut https://kompas.id/baca/nusantara/2021/05/03/tak-pro-buruh-aksi-mahasiswa-palangkaraya-minta-ruu-cipta-kerja-dicabut/?utm_source=kompasid&utm_medium=twitter_shared&utm_content=sosmed&utm_campaign=sharinglink… lewat 
@hariankompasTak Proburuh, Aksi Mahasiswa Palangkaraya Minta RUU Cipta Kerja Dicabut
Mahasiswa Palangkaraya kembali melakukan aksi untuk meminta pemerintah membatalkan UU Cipta Kerja. Kebijakan itu dinilai memperburuk nasib buruh.
kompas.id",,,,
Arie Rompas,@ariexvamrompas,2021-05-03T15:40:50.000Z,"Mahasiswa dan buruh bersatu melawan omnibus law 
Tak Proburuh, Aksi Mahasiswa Palangkaraya Minta RUU Cipta Kerja Dicabut https://kompas.id/baca/nusantara/2021/05/03/tak-pro-buruh-aksi-mahasiswa-palangkaraya-minta-ruu-cipta-kerja-dicabut/?utm_source=kompasid&utm_medium=twitter_shared&utm_content=sosmed&utm_campaign=sharinglink… via 
@hariankompasTak Proburuh, Aksi Mahasiswa Palangkaraya Minta RUU Cipta Kerja Dicabut
Mahasiswa Palangkaraya kembali melakukan aksi untuk meminta pemerintah membatalkan UU Cipta Kerja. Kebijakan itu dinilai memperburuk nasib buruh.
kompas.id",✊ ✊,1,17,59
Pangeran Perang,@Wedhus999,2021-05-03T04:01:23.000Z,"Saat itu, dia menyadari regulasi & aturan yang ada di Tanah Air begitu semrawut.
Pemerintah bersama Dewan Perwakilan Rakyat (DPR) telah memutuskan RUU Cipta Kerja menjadi UU Cipta Kerja. Aturan baru ini disebut sbg sebuah perubahan yg telah lama dinanti utk menggenjot investasi.",,1,,3
si señor,@Gilangdepee,2021-05-02T14:55:39.000Z,"Membalas 
@KrisnaRiandika
 dan 
@idextratimeNgopo iku demo ruu cipta kerja to?",,1,,
BEM UNS 2021,@BEMUNS,2021-05-02T13:16:42.000Z,"Kasus pembungkaman melalui terbitnya edaran   
@Kemdikbud_RI
 kepada mahasiswa saat demonstrasi RUU Cipta Kerja 2020 lalu, diharapkan tidak terulang lagi.. Sebagai lembaga penyelenggara pendidikan sudah seharusnya kemendikbud bisa menegakkan berpendapat mahasiswa.#Hardiknas2021",,1,,2
Pikiran Rakyat,@pikiran_rakyat,2021-05-01T08:41:03.000Z,"Sebut Anies Baswedan hingga Ridwan Kamil Tolak RUU Cipta Kerja, Ketua KSPI: Rugikan Kaum BuruhSebut Anies Baswedan hingga Ridwan Kamil Tolak RUU Cipta Kerja, Ketua KSPI: Rugikan Kaum Buruh -...
Dalam demo buruh yang dilakukan saat May Day, ketua KSPI sebut bila UU Cipta Kerja dapat penolakan oleh Ridwan Kamil hingga Anies Baswedan
pikiran-rakyat.com",,,1,
Indopolitika.com,@Indopolitika,2021-05-01T05:46:28.000Z,"Nisan ‘RIP RUU Cipta Kerja’, Alat Aspirasi Massa Buruh di May Day 2021Nisan 'RIP RUU Cipta Kerja', Alat Aspirasi Massa Buruh di May Day 2021 | Indopolitika.com
INDOPOLITIKA.COM – Sejumlah massa aksi yang memperingati Hari Buruh atau May Day mulai memadati kawasan Selengkapnya...
indopolitika.com",,,,
Indopolitika.com,@Indopolitika,2021-05-01T05:46:20.000Z,"Nisan ‘RIP RUU Cipta Kerja’, Alat Aspirasi Massa Buruh di May Day 2021 https://indopolitika.com/nisan-rip-ruu-cipta-kerja-alat-aspirasi-massa-buruh-di-may-day-2021/… via 
@IndopolitikaNisan 'RIP RUU Cipta Kerja', Alat Aspirasi Massa Buruh di May Day 2021 | Indopolitika.com
INDOPOLITIKA.COM – Sejumlah massa aksi yang memperingati Hari Buruh atau May Day mulai memadati kawasan Selengkapnya...
indopolitika.com",,,,
INRI,@Mat16_16,2021-05-01T04:37:17.000Z,"#MayDay
Selamat Hari Buruh
#LabourDay
#LaborDay
#LaborDay2021
KSPI
detikcom

Di Pilpres, Pilkada, Pileg jgn prnh dukung  Parpol2 yg tlh mengesahkan RUU OL menjd UU Cipta Kerja yg tlh bikin susah hidup Buruh:

PDIP
NasDem
GOLKAR
GERINDRA
PKB
PPP
PANMay Day 2021, Massa Buruh Bawa Nisan Bertulis 'RIP UU Cipta Kerja'
Sejumlah massa buruh mulai memadati kawasan Patung Kuda, Jakarta Pusat (Jakpus), untuk memperingati Hari Buruh atau May Day.
news.detik.com",💕,,1,
Kurniasih Mufidayati,@mufidayati_id,2021-05-01T02:40:52.000Z,"Selamat Hari Buruh 1 Mei 2021.

Fraksi PKS memperjuangkan perlindungan hak-hak pekerja, diantaranya dengan menolak RUU Cipta Kerja karena memuat substansi pengaturan yang merugikan Pekerja Indonesia.",,1,4,10
jojoooo a.k.a. dama lescong,@skimydama,2021-05-01T02:17:33.000Z,"RUU Perlindungan PRT dari tahun 2004, gak kunjung disahkan juga.

RUU P-KS dari tahun 2012, gak kunjung disahkan.

Konvensi ILO 190 dari tahun 2019 gak kunjung diratifikasi.

Sementara UU Cipta Kerja, banyak rakyat yang nolak dan dirugikan, tetap disahkan.

Rakyat yang kecewa:0:06
309 tayangan",,1,3,17
shafa mulyana,@MulyanaShafa,2021-05-01T02:15:35.000Z,"Mengenal Apa Itu Omnibus Law RUU Cipta Kerja dan Isi Lengkapnya
Klik untuk baca:Mengenal Apa Itu Omnibus Law RUU Cipta Kerja dan Isi Lengkapnya
Mengenal apa itu Omnibus Law RUU Cipta Kerja yang diprotes buruh dengan melakukan demo omnibus law 2020 (mogok nasional Oktober 2020).
money.kompas.com",,,,
jojoooo a.k.a. dama lescong,@skimydama,2021-05-01T01:05:54.000Z,"Selamat Hari Buruh! Mari bersama-sama menuntut Pemerintah mencabut UU Cipta Kerja beserta PP-PP turunannya, mendorong ratifikasi Konvensi ILO 190, serta mendorong pengesahan RUU Penghapusan Kekerasan Seksual dan RUU Perlindungan Pekerja Rumah Tangga.

#MayDay2021",,,,
rahmawati umasugi,@rahmawatiumasu4,2021-04-29T15:21:08.000Z,meluruskan 12 hoax omnibus law RUU cipta kerja,,,,
suaradotcom,@suaradotcom,2021-04-29T12:29:35.000Z,"Sebelumnya Syahganda Nainggolan ditangkap karena diduga melanggar UU ITE dengan cara menyebarkan provokasi hingga menyulut demo RUU Cipta Kerja rusuh September 2020.Petinggi KAMI Syahganda Nainggolan Divonis 10 Bulan Bui - Suara Jabar
Sebelumnya Syahganda Nainggolan ditangkap karena diduga melanggar UU ITE dengan cara menyebarkan provokasi hingga menyulut demo RUU Cipta Kerja rusuh September 2020.
jabar.suara.com",,,1,1
BEM FT Unsoed,@bemftunsoed,2021-04-29T10:56:01.000Z,"[Menuju Mayday 2021]

Tepat pada tanggal 5 Oktober 2020, Omnibus Law RUU Cipta Kerja telah resmi disahkan menjadi Undang-Undang, padahal RUU tersebut mendapat penolakan dari berbagai elemen masyarakat.",,1,,
Ko Infokita,@KInfokita,2021-04-23T05:40:27.000Z,RUU CIPTA KERJA,,,,
Uni Defi,@D3ffiM45rizal,2021-04-22T20:48:17.000Z,"Analisa  FSPMI-KSPI trhdp RUU Cipta Kerja khususnya mengenai TKA. 

Dlm hal ini RUU CiptaKerja mmpermudah TKA utk msk ke Indonesia. Bahkan ad potensi TKA unskill pun bs masuk.
---

Jd janji lap.kerja utk rakyat itu ngibul???

#UsirTKAChina
#UsirTKAChina 

Sumber : ig FSPMI-KSPI",🌸 🍃,8,29,46
rahmawati umasugi,@rahmawatiumasu4,2021-04-22T15:15:24.000Z,meluruskan 12 hoax omnibus law RUU cipta kerja,,,,
Wikasalim,@wikasalim1129,2021-04-22T14:45:36.000Z,KSP Pastikan Tidak ikut aksi mogok nasional soal RUU cipta kerja. Kita Jaga NKRI,,,,
Pangeran Perang,@Wedhus999,2021-04-21T05:50:28.000Z,Jadi jangan merasa pintar mengetahui suatu undang² yang dibahas buzzeRp melainkan Anda sendiri yang harus mengecek isi undang²nya karena si buzzeRp bilang undang² seperti RUU Cipta Kerja bagus dengan beribu alasan alibi yang sekilas masuk akal padahal menyesatkan.,,,,1
Pangeran Perang,@Wedhus999,2021-04-21T05:49:40.000Z,Mengapa pihak² tertentu yang ngebet ingin omnibus law RUU Cipta Kerja sampai harus membayar si Ardhito dan beberapa artis yang awam dan gak ngerti akan RUU Cipta Kerja untuk mempromosikan RUU Cipta Kerja? Jawabannya adalah karena artis² ini layaknya Tuhan bagi orang² bodoh,,1,,1
Pangeran Perang,@Wedhus999,2021-04-21T05:48:52.000Z,"Ardhito mengaku tidak tahu tagar #Indonesiabutuhkerja berkaitan dengan RUU Cipta Kerja (sumber: https://fokus.tempo.co/read/1376428/influencer-di-lingkaran-kampanye-omnibus-law-ruu-cipta-kerja/full?view=ok…).Influencer di Lingkaran Kampanye Omnibus Law RUU Cipta Kerja
Omnibus law RUU Cipta Kerja merupakan inisiatif pemerintah yang saat ini tengah dibahas di DPR. Namun, kedua pihak sama-sama membantah menggun
fokus.tempo.co",,,,2
Pangeran Perang,@Wedhus999,2021-04-21T05:48:14.000Z,Kemudian buzzeRp (influencer / artis bahasa halusnya) awam yang tidak mengerti undang² ini kemudian mempromosikan RUU Cipta Kerja ini. Anda masih ingat dengan #indonesiabutuhkerja dimana 21 artis dan selebritas menjadi sorotan setelah mengunggah konten disertai tanda pagar tsb.,,1,,2
Pangeran Perang,@Wedhus999,2021-04-21T05:47:17.000Z,dihapus alias tidak ada dalam RUU Cipta Kerja. Artinya apa? Perusahaan bisa mempekerjakan pekerjanya tidak ada batasan kapan kontrak akan selesai. Apakah Anda mau bekerja tanpa kepastian kontrak waktu?,,,,1
Pangeran Perang,@Wedhus999,2021-04-21T05:47:11.000Z,yang diatur dalam Undang-Undang Nomor 13 Tahun 2003 tentang Ketenagakerjaan. Setelah itu buka Pasal 89 RUU Cipta Kerja dimana ketentuan Pasal 59 Undang-Undang Nomor 13 Tahun 2003 tentang Ketenagakerjaan (pasal yang mengatur terkait Pekerja Kontrak Untuk Waktu Tertentu alias PKWT),,2,,1
Pangeran Perang,@Wedhus999,2021-04-21T05:47:00.000Z,"Anda download file RUU Cipta Kerja di link dalam kurung ini (https://hukumonline.com/pusatdata/downloadfile/lt5e4e011452f7f/parent/lt5e44b818ae3f4…). Kemudian Anda buka Pasal 88 RUU Cipta Kerja dimana dalam Pasal tersebut diisi bahwa undang² ini (RUU CIPTA KERJA) dapat mengubah, menghapus, atau menetapkan pengaturan baru beberapa ketentuan",,1,,1
Pangeran Perang,@Wedhus999,2021-04-21T05:46:34.000Z,"Coba Kita baca contoh satu pasal yang ngawur dalam RUU Cipta Kerja dan kemudian setelah Kita membacanya, Kita akan melihat otak keawamannya para BuzzeRp (bahasa halusnya influencer) ini untuk mempromosikan RUU Cipta Kerja.",,,,1
Pangeran Perang,@Wedhus999,2021-04-21T05:46:22.000Z,Contohnya adalah Omnibus Law RUU Cipta Kerja dimana RUU itu sudah jelas² isi dari pasalnya dapat membahayakan para pekerja dan hanya menguntungkan para perusahaan dan pengusaha.,,2,,1
Mada Siregar ツ,@Madaniputrisr,2021-04-20T12:47:21.000Z,"awal tujuan kalian buat twitter apa si?

Me: dari 2012 dan aktif lagi karena CEK BERITA DEMO RUU CIPTA KERJA ",🤣,48,2,24
HukumOnline,@HukumOnline,2021-04-19T09:45:38.000Z,"Penyusunan RUU Cipta Kerja dinilai tidak memenuhi ketentuan UU No.12 Tahun 2011 tentang Pembentukan Peraturan Perundang-Undangan.8 Dalil FSPMI Ajukan Uji Formil UU Cipta Kerja
Penyusunan RUU Cipta Kerja dinilai tidak memenuhi ketentuan UU No.12 Tahun 2011 tentang Pembentukan Peraturan Perundang-Undangan.
hukumonline.com",,,2,6
D,@Densuu_,2021-04-18T11:04:40.000Z,"Membalas 
@dr_tompiArtis sekarang banyak yg double kerja jadi buzer ya? Jadi inget jamanya ruu cipta kerja, banyak artis yang blunder gara2 dibayar buat dukung ruu cipta kerja",,,,
erumo,@erumosenpai,2021-04-17T13:57:08.000Z,Pipa ruu cipta kerja,,,,
Berpen - Berita Pendek,@berpenco,2021-04-12T06:17:06.000Z,"Nantinya, akan ada empat tuntutan utama, yakni tolak RUU Ciptaker, berlakukan UMSK tahun 2021, bayar THR 2021 secara full, dan usut tuntas dugaan korupsi di BPJS-TK.
#RUUCiptaKerja #OmnibusLaw #DemoBuruh",,,,
Faris Naufal,@FarisNau91,2021-04-07T11:44:30.000Z,"Membalas 
@DonAdam68Jelas.. dah di bayar di muka kan tu pake ruu cipta kerja wkwkwkw",,,,
...,@AlifKohl,2021-04-06T13:45:35.000Z,"Pak presiden kok waktu mahasiswa minta hadir saat aksi RUU KPK dan RUU Omnimbus Law Cipta Kerja malah kabur. Giliran pas acara  pernikahan anaknya collega satu partai eh dateng
Oh iya lupa, kita mah cuman rakyat biasa",,,,
Niko,@nikotile,2021-04-06T11:09:12.000Z,"Membalas 
@nikotile
 dan 
@polzbearOmnibus Law RUU Cipta Kerja - Penangkapan Ravio Patra - Jakarta Six - Reformasi Dikorupsi - Kebakaran Kejaksaan Agung - Penganiayaan dan Pembunuhan George Karel Rumbino (19) - Kriminalisasi Ganja - Bisnis Penjara - Penyerangan Polsek Ciracas - Urut Sewu",,,,
Fraksi PKS DPR RI,@FPKSDPRRI,2021-04-06T08:16:39.000Z,"BUKU 

REKAM JEJAK 

Fraksi PKS dalam RUU Cipta Kerja (Omnibus Law) 

Tersaji dalam goresan, agar pada generasi mendatang kami bertanggung jawab 

 Mau?

#fraksipksdprri 
#pksawasikabinet 
#omnibuslaw",📚 🎞 🪔 🖌 😊,13,30,100
Eustass kid,@Rifaldi_lord,2021-04-05T05:26:00.000Z,"Membalas 
@riedix
 dan 
@FahrizalemiauwSemoga cepat bisa ditemukan, minta share nya ya kawan, kawan. Tetap kawal Ruu cipta kerja
#MosiTidakPercaya
#moshpittidakpercaya
#lawan
#melawanketidakadilan",,,,
Iqbal Jakawali,@iqbaljkwl,2021-04-04T03:28:55.000Z,"Nikahan anak org dateng
Demo Guru Honorer, Demo RUU cipta kerja kemana? gaperna liiiat

Fuh-Hah",,,,2
AR,@ngabdul,2021-04-01T00:22:26.000Z,"RUU Cipta Kerja 
@potus
 isinya program2 pembangunan infrastruktur, subsidi manufaktur dan EBT, plus kenaikan pajak korporasi untuk mendanai program2 tsb. RUU Cipaker 
@Jokowi
: merangsang investasi dg pelonggaran berbagai aturan",,1,4,1
Salam2DJ,@Salam2D,2021-03-29T23:50:53.000Z,"e. Pemberangusan Hak atas Kebebasan Berpendapat dan Berekspresi

Teridentifikasi beberapa pola untuk memberangus suara kritis, baik kritik kepada RUU Omnibus Law Cipta Kerja, penanganan Pandemi Covid-19 dan lainnya. 

#PrayForFreedomIBHRS
#PrayForFreedomIBHRS",,1,,3
Luci Ana,@xyzluciana,2021-03-28T10:15:08.000Z,"Giliran membela kekuasaan waktu RUU Cipta Kerja, sampai kita ikut malu dan geram sampai terdiam begitu melihat profilenya terpaksa di pendam di jero.

Gak ada kerjaan brutal yang gak bisa dilacak di media sosial dan dibaca trendnya",,,,
Eléanor,@ikoeleanor,2021-03-28T04:20:05.000Z,"Membalas 
@ikoeleanor
 dan 
@subtanyarlPokoknya si A ni treat ak ky tuan puteri asli
Wkt itu kepanasan grgr mau makan mie ayam terus dia nyuruh ak makan agak di dalem krn tau aku kalo kena panas suka pusing
Kalo sama si mas L ni paling ajsgsksgshjs mau meninggoy. Jd waktu itu lg demo mahasiswa ruu cipta kerja-",😭 😣,1,,
baca bio!,@RTrimayda,2021-03-25T02:26:26.000Z,"APBN bekerja keras hingga menciptakan RUU Cipta Kerja seperti infrastuktur, SDM, Pendidikan dan kesehatan.
#IDEKatadata2021",,,,
+,@enhacingstress,2021-03-25T02:06:46.000Z,"APBN ekstra keras sehingga menciptakan RUU Cipta Kerja seperti infrastuktur, SDM, Pendidikan dan kesehatan.
#IDEKatadata2021",,,,
ravisa,@IndrianaSafira,2021-03-25T02:04:28.000Z,"APBN ekstra keras sehingga menciptakan RUU Cipta Kerja seperti infrastuktur, SDM, Pendidikan dan kesehatan.
#IDEKatadata2021",,1,,
ᴊᴏᴅᴏʜ ᴀᴋʜɪʀᴀᴛᴍᴜ ❁,@andriandinoraa,2021-03-24T03:27:08.000Z,"Membalas 
@Ayy_onlyKalau perang bisa kek demo RUU cipta kerja",,,,
yere,@pngenbangunpagi,2021-03-23T18:06:10.000Z,"efek ruu cipta kerja kah?Kutip Tweet
The Spectator Index
@spectatorindex
 · 23 Mar
INDONESIA: The United Arab Emirates is set to invest $10 billion with Jakarta's sovereign wealth fund",,,,
navalArchitec,@LocalizedMarine,2021-03-23T16:58:46.000Z,"Hidup udah susah, ditambah nonton tv buat kalangan menengah kebawah makin susah.

Ruu cipta kerja katanya.Kominfo: Siaran TV Analog Dihentikan 2 November 2022, Ini Alasannya
Kominfo menyebutkan bahwa siaran TV analog nantinya akan dihentikan paling lambat pada tanggal 2 Novembber 2022 dan semua migrasi ke TV digital.
kompas.com",➰,,,
