,user_account,tweet,tweet_clean,label
131,@IraSKaminsky,"Wah... terima kasih 
@hariankompas
  dengan ringkasan penyusunan RUU Cipta Kerja ini. #KAMIFPISampahNKRITweet Kutipan
IwanSatyanegaraKamah
@IwanKamah
 · 14 Okt
UU Cipta Kerja dengan teknik #OmnibusLaw adalah janji utama kampanye capres RI 2019-24 Pak @jokowi. Membuat regulasi mencakup banyak subyek utk menyimpangi norma peraturan. #KAMIFPISampahNKRI",terima kasih ringkas susun rancang undang undang cipta kerja kutip iwan satya negara kamah oktober undang undang cipta kerja teknik janji utama kampanye capres rakyat indonesia regulasi cakup subjek simpang norma atur,0
132,@seagate_pratomo,"Ini sebenarnya ormas apa sih, ?? 
AHOK di demo, RUU IDEOLOGI PANCASILA di demo, UU CIPTA KERJA di demo...
Tapi ujung²nya minta Jokowi lengser...",organisasi massa sih ahok demo rancang undang undang ideologi pancasila demo undang undang cipta kerja demo ujung jokowi lengser,1
133,@Neyylaaa,DPR Sdh membuka ruang bagi masyarakat yang ingin menyaksikan jalannya pembahasan Omnibus Law RUU Cipta Kerja. #OmnibuslawTransparan,dewan wakil rakyat buka ruang masyarakat saksi jalan bahas omnibus law rancang undang undang cipta kerja,1
134,@Bentalakelam,"Prabowo Sebut 80 Persen Tuntunan Buruh Sudah Diakomodasi di RUU Cipta Kerja...
#OmnibusLawTransparan
#OmnibusHarapanRakyatPrabowo Sebut 80 Persen Tuntunan Buruh Sudah Diakomodasi di RUU Cipta Kerja
Ketua Umum Partai Gerindra Prabowo Subianto mengatakan, aspirasi buruh sudah diakomodasi sekitar 80 persen dalam RUU Cipta Kerja.
liputan6.com",prabowo persen tuntun buruh akomodasi rancang undang undang cipta kerja persen tuntun buruh akomodasi rancang undang undang cipta kerja ketua partai gerindra prabowo subianto aspirasi buruh akomodasi persen rancang undang undang cipta kerja,1
135,@SilfanySus,"Omnibus law RUU Cipta Kerja tak lagi jadi polemik karena serikat buruh akhirnya
menyetujuinya, walau dengan beberapa syarat. #SilentMajorityDukungOBLSerikat Buruh Mendukung Omnibus Law RUU Cipta Kerja
Oleh : Muhammad Zaki )* Omnibus law RUU Cipta Kerja tak lagi jadi polemik karena serikat buruh akhirnya menyetujuinya, walau dengan beberapa syarat. Mereka akhirnya sadar bahwa RUU ini bermanfaat dan...
klikwarta.com",omnibus law rancang undang undang cipta kerja polemik serikat buruh tuju syarat buruh dukung omnibus law rancang undang undang cipta kerja muhammad zaki omnibus law rancang undang undang cipta kerja polemik serikat buruh tuju syarat sadar rancang undang undang manfaat,1
136,@Aji_Jr999,"Membalas 
@setkabgoid
 dan 
@KemenkopUKMCovid 19, BLT, Prakerja, Banpres umkm&pnm mekar, jps,bansos pekerja,ruu cipta kerja, kkb, pilkada... Padatnyah... Pinter emang...",balas bantu langsung tunai prakerja bantu presiden usaha mikro tengah modal nasional madani mekar jaring kam sosial bantu sosial kerja rancang undang undang cipta kerja kelompok kriminal senjata pilkada padat pintar emang,1
137,@LAPASTABANAN,"4. Kemenkumham melakukan pengharmonisasian substansi dan legaldrafting RUU Cipta Kerja dengan dikeluarkannya surat selesai harmonisasidari Menkumham nomor:PHN-HN.0204-04 tgl 20 Januari 2020 dan nomor:PPE.PP.03.02-107 tgl 20 Januari 2020

#KumhamPasti
#OmnibusLawTaatProsedural",kemenkumham harmonisasi substansi legal drafting rancang undang undang cipta kerja keluar surat selesai harmonisasi menteri hukum hak asasi manusia nomor phn halaman tanggal januari nomor ppe pp tanggal januari,1
138,@bempknstan,"[KULIAH HASHTAG: RAMAI-RAMAI OMNIBUS LAW]

Halo, Staners! 
Salam keadilan! 

Lebih dari sepekan yang lalu, DPR RI mengesahkan RUU Cipta Kerja menjadi undang-undang. Namun masih banyak problematika yang timbul bahkan hingga memicu terjadi beberapa pergolakan di kalangan publik.",kuliah hashtag ramai ramai omnibus law halo staners salam adil pek dewan wakil rakyat rakyat indonesia kesah rancang undang undang cipta kerja undang undang problematika timbul picu pergola kalang publik,1
139,@DSutiyanti,"dari struktur pasal yang berjumlah 174 di dalam draf RUU Omnibus Law Cipta Kerja itu sekira 86,5% itu membicarakan masalah perizinan, kemudahan berusaha, investasi, dan UMKM

#OmnibusLawTransparan",struktur pasal draf rancang undang undang omnibus law cipta kerja sekira bicara izin mudah usaha investasi usaha mikro tengah,1
140,@armando_pramono,"Membalas 
@cheesytwtMbaknya mirip seleb yang endorse RUU Cipta Kerja",balas selebriti endorse rancang undang undang cipta kerja,1
141,@Agungsyh_,"Menurut bg Hotman, RUU OMNIBUSLAW cipta kerja justru menguntungkan buruh.
Lantas kenapa ditolak?
Kemakan hoax kah?",banget hotman rancang undang undang omnibus law cipta kerja untung buruh lantas tolak makan hoax,1
142,@cindddddyr,"Membalas 
@Jaka_akpake isu terbaru dong.. RUU cipta kerja",balas isu baru rancang undang undang cipta kerja,1
143,@Baranewsaceh,"Polda Metro Jaya Melakukan Konferensi Pers Terkait Unjuk Rasa RUU Cipta KerjaPolda Metro Jaya Melakukan Konferensi Pers Terkait Unjuk Rasa RUU Cipta Kerja - BARANEWS VIDEO
JAKARTA, BARANEWS | Polda metro jaya melakukan konfersi press terkait, unjuk ras a RUU Cipta Kerja tanggal 8 oktober 2020 pada senin
video.baranewsaceh.co",polda metro jaya konferensi pers kait unjuk rancang undang undang cipta kerja polda metro jaya konferensi pers kait unjuk rancang undang undang cipta kerja baranews video jakarta baranews polda metro jaya konversi press kait unjuk ras a rancang undang undang cipta kerja tanggal oktober senin video baranews aceh,1
144,@princes66934439,"pasal 156 RUU Cipta Kerja

#OBLBuatSejahteraRakyat",pasal rancang undang undang cipta kerja,1
145,@hajaiz,"Skandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta KerjaSkandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja
Skandal DPR dan Pemerintah Jokowi Mengesahkan RUU Cipta Kerja      Skandal DPR dan Pemerintah Jokowi…    Rapat-Rapat Penentu RUU Cipta Kerja   Ilustrasi pengesahan RUU Omnibus Law Cipta Kerja…
nahimunkar.org",skandal dewan wakil rakyat perintah jokowi kesah rancang undang undang cipta kerja skandal dewan wakil rakyat perintah jokowi kesah rancang undang undang cipta kerja skandal dewan wakil rakyat perintah jokowi kesah rancang undang undang cipta kerja skandal dewan wakil rakyat perintah jokowi rapat rapat tentu rancang undang undang cipta kerja ilustrasi kesah rancang undang undang omnibus law cipta kerja nahimunkar orang,0
146,@papuabercerita,"Kalangan dunia usaha menyambut baik dan memberikan apresiasi kepada pemerintah dan DPR yang telah menyepakati pengesahan RUU Cipta Kerja menjadi UU. UU Cipta Kerja dapat menjawab permasalahan di dunia usaha, terutama terkait aturan yang tumpang tindih dalam perizinan.",kalang dunia usaha sambut apresiasi perintah dewan wakil rakyat pakat kesah rancang undang undang cipta kerja undang undang undang undang cipta kerja masalah dunia usaha kait atur tumpang tindih izin,1
147,@zettabidin,"Beredar Lagi Versi Baru RUU Cipta Kerja, yang Mana Draf Finalnya?
Klik untuk baca: http://kmp.im/AGA8Km

Download aplikasi http://Kompas.com untuk akses berita lebih mudah dan cepat:
Android: https://bit.ly/3hMHWFT
IOS: https://apple.co/39IBahBBeredar Lagi Versi Baru RUU Cipta Kerja, yang Mana Draf Finalnya?
Beredar lagi versi terbaru draf RUU Cipta Kerja dengan 1.035 halaman. Sejauh ini belum ada draf final RUU Cipta Kerja yang bisa diakses publik.
nasional.kompas.com",edar versi rancang undang undang cipta kerja draf final klik baca,1
148,@threadreaderapp,"Membalas 
@_KakaIdhoHi! please find the unroll here: 
@taufiqrus
: berikut tulisan dosen saya di FHUI Rilis Media RUU CIPTA KERJA: PROSES LEGISLASI YANG UGAL-UGALAN… https://threadreaderapp.com/thread/1316413449895735297.html… Talk to you soon. ",balas tolong cari beber tulis dosen fakultas hukum universitas indonesia rilis media rancang undang undang cipta kerja proses legislasi ugal ugalan,1
149,@BaskoroBagas,"Seharusnya buruh yg bekerja di kapal” besar di sebutnya nelayan pekerja jadi ada definisi tersendiri termasuk jaminan” kesehatan yg skrg sdh pada di jalankan jdi RUU cipta kerja tinggal menyempurnakan definisi nelayan pekerja. Kalau nelayan kecil memang harus pake range GT minimTweet Kutipan
www.suhana.web.id
@suhanaipb
 · 15 Okt
Kompas, Kamis, 15/10/2020",buruh kapal nelayan kerja definisi sendiri jamin sehat jalan rancang undang undang cipta kerja tinggal sempurna definisi nelayan kerja nelayan pakai jarang minim tweet kutip suhana web oktober kompas kamis,1
150,@JohnMayerLovsss,"RT TRANS7 ""RT 
@trans7club
: PA 212 bersama Front Pembela Islam (FPI) dan Gerakan Nasional Pengawal Fatwa (GNPF) Ulama berencana akan menggelar aksi menolak RUU Cipta Kerja pada hari ini mulai pukul 13.00 WIB. """,tweet ulang tweet ulang front bela islam front bela islam gera nasional awal fatwa gera nasiaonl awal fatwa ulama rencana gelar aksi tolak rancang undang undang cipta kerja wib,1
151,@Azmfz,"Andai yg dituduhkan gembel warnet itu benar - UU Cipta Kerja dibahas diam2, pengesahannya dipaksakan tanpa mendengar masukan dan aspirasi dr stakeholder, dll - tentu draft awalnya tdk akan pernah berubah.

Faktanya - draft RUU mengalami bnyk perubahan sesuai dg aspirasi yg masuk.1:12
659 tayangan",andai tuduh gembel warnet undang undang cipta kerja bahas kesah paksa dengar masuk aspirasi stakeholder dll draf ubah fakta draf rancang undang undang alami ubah sesuai aspirasi masuk tayang,1
152,@kechoaterbang,"DPR membahas RUU Cipta Kerja secara hati², transparan, dan terbuka. #OmnibusLawTransparan",dewan wakil rakyat bahas rancang undang undang cipta kerja hati transparan buka,1
153,@TAbdisyah,"Membalas 
@msaid_diduYg buat ahli kitab mungkin RUU CIPTAKERJA,tdk bisa diobah...",balas ahli kitab rancang undang undang cipta kerja ubah,1
154,@satriabintang46,"@e100ss
 RUU cipta Kerja sdh disyahkan oleh DPR RI kita yg mulia, walau sdh disyahkan RUU tersebut ternyata belum Final , jumlah halaman mulai berubah2 ,
905 , 1035 , 812 halaman .
Inikah namanya UU suka suka....?????",rancang undang undang cipta kerja syah dewan wakil rakyat rakyat indonesia mulia syah rancang undang undang final halaman halaman nama undang undang suka suka,0
155,@KanaloaKoga,"RUU Cipta Kerja, yang memiliki  tujuan salah satunya adalah memperbaiki iklim usaha dan investasi di Indonsia, bisa menjadi awalan yang baik yang bisa menarik para investor lebih tertarik lagi masuk ke Indonesai.

#OMNIBUSLAW #Omnibuslawjadisolusi
#UUCiptaKerja #ciptakerja",rancang undang undang cipta kerja milik tuju salah satu baik iklim usaha investasi indonesia awal tarik investor tarik masuk indonesia,1
156,@demokratkebumen,"Sahabat Demokrat, melalui akun twitter pribadinya, Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono berpendapat mengenai dugaan cacat formil dalam UU Cipta Kerja. Dugaan ini didasarkan pada Draf Final RUU Ciptaker yang dikabarkan berubah-ubah.",sahabat demokrat akun pribadi ketua partai demokrat agus harimurti yudhoyono dapat duga cacat formal undang undang cipta kerja duga dasar draf final rancang undang undang cipta kerja kabar ubah ubah,0
157,@atoelllll,"Membalas 
@kuskus_maskus
 @tempeorek_23_
  dan 3 lainnyaMau nyempil dikit, menurut aku ko wajar ya anak stm atau smk itu ikut demo soalnya yang kena ruu cipta kerja kan mereka juga abis ini apalagi yang smk abis sekolah kerja. Maap oot banget ",balas sempil wajar ya anak stm smk demo kena rancang undang undang cipta kerja habis smk habis sekolah kerja maaf luar topik banget,1
158,@MonologeLLy_318,"Pak Menteri 
@airlangga_hrt
 pun menegaskan hal yg sama, bahwa seluruh proses pembahasan RUU Cipta Kerja dilakukan secara transparan dan terbuka.

#OmnibusLawTransparan",menteri proses bahas rancang undang undang cipta kerja transparan buka,1
159,@Ponorogo_Berkah,"Live 13 oktober 2020 Tolak Omnibus LAW UUD Cilaka RUU Cipta Kerja Jokowi... https://youtu.be/wKt-rrqAFHc lewat 
@YouTubeLive 13 oktober 2020 Tolak Omnibus LAW UUD Cilaka RUU Cipta Kerja...
السلام عليكم ورحمة الله وبركاته Assalamu'alaikum warahmatullahi wabarakatuh Semoga kedamaian, rahmat, dan rahmat Allah menyertai Anda فَوَاللَّهِ لأَنْ يُهْد...
youtube.com",live oktober tolak omnibus law undang undang dasar celaka rancang undang undang cipta kerja jokowi,0
160,@LPKAKupang,"Presiden 
@jokowi
 menugaskan menteri 
@PerekonomianRI
 @Kemenkumham_RI
 @KemenkeuRI
 @KemnakerRI
 @kemendagri
 @KementerianLHK
 @atr_bpn
 @KementerianESDM
 @KemenkopUKM
 @KemenPU
 @kementan
 mewakili presiden dalam pembahasan RUU Cipta Kerja di DP
#KumhamPasti
#OmnibusLawTaatProsedural",presiden tugas menteri wakil presiden bahas rancang undang undang cipta kerja uang muka,1
161,@defgro,"6 hari setelah RUU cipta kerja disahkan, ihsg bullish. koreksi dikit wajar",rancang undang undang cipta kerja sah indeks harga saham gabung koreksi wajar,1
162,@PernisG,URUH dari berbagai serikat pekerja menggelar unjuk rasa di banyak kota dan daerah di Indonesia sebagai wujud penolakan atas disetujuinya RUU Cipta Kerja oleh DPR pada 5 Oktober 2020. Salah satu organisasi pekerja yang menolak,buruh serikat kerja gelar unjuk kota daerah indonesia wujud tolak tuju rancang undang undang cipta kerja dewan wakil rakyat oktober salah organisasi kerja tolak,0
163,@kemenkopmk,"3. RUU Cipta Kerja ditetapkan sebagai Prolegnas Prioritas Tahun 2020

#OmnibusLawTaatProsedur
#KemenkoPMKKemenko Perekonomian RI",rancang undang undang cipta kerja tetap program legislatif nasional prioritas tahi ekonomi rakyat indonesia,1
164,@Randuhati,"RUU cipta kerja jelas2 berpihak pada kepentingan rakyat kecil dan petani, jadi percayakan sajalah pada pemerintah, bahwa pemerintah akan memberikan yg terbaik buat rakyat indonesia.

#omnibuslaw
#jokowi",rancang undang undang cipta kerja pihak penting rakyat tani percaya perintah perintah baik rakyat indonesia,1
165,@_GalihM_,"Sementara itu, Azis Syamsuddin menegaskan bahwa UU Cipta Kerja yang resmi hanya berisi 488 halaman. Namun, apabila ditambah dengan jumlah halaman penjelasan UU Omnibus Law tersebut, totanya menjadi 812 halaman. Azis menjelaskan bahwa pada saat pembahasan di Panitia Kerja RUU ...",azis syamsuddin undang undang cipta kerja resmi isi halaman tambah halaman jelas undang undang omnibus law total halaman azis bahas panitia kerja rancang undang undang,1
