,user_account,tweet,tweet_clean,label
720,@oreoregalll,"Saya sedang butuh banyak responden untuk mengisi form tentang Kontraversi RUU Cipta, saya minta tolong bantuannya untuk tugas kuliah saya. Terimakasih yang sudah membantu 
http://forms.gle/bKQx8sggGK7P67Jp7…

#ruuciptakerja 
#ruuciptaker
#UUCiptaKerja 
#OmnibusLaw
#tolongbantumahasiswa",butuh responden isi formulir kontraversi rancang undang undang cipta tolong bantu tugas kuliah terima kasih bantu,1
721,@terkembang_4817,"Proses evakuasi korban peserta aksi demonstrasi RUU Cipta Kerja oleh tim PMI Kabupaten Banyumas. 

Kamis, Malam (15-10)

https://instagram.com/p/CGXoxOtHi8T/?igshid=16k39s03dtcm4…",proses evakuasi korban serta aksi demonstrasi rancang undang undang cipta kerja tim pmi kabupaten banyumas kamis malam,1
722,@KokoMoscow,"Faktanya, pesangon dan umr masih ada di RUU cipta kerja
#KadrunMakarTunggangiOBL",fakta sangon umr rancang undang undang cipta kerja,1
723,@Feby_R,"Membalas 
@tempodotcoRUU cipta kerja 
RUU cipta kerja fix 
RUU cipta kerja fix banget 
RUU cipta kerja udah lah fix ini mah",balas cipta kerja rancang undang undang cipta kerja rancang undang undang cipta kerja banget rancang undang undang cipta kerja,1
724,@tjhinfar21,"2.Menyampaikan ke Presiden

Setelah semua naskah akademisi dan RUU Cipta kerja di drafting maka draft tersebut diserahkan ke Presiden 
Dan masuk tahap finalisasi per tgl 15 Januari 2020

#OmnibusLawTaatProsedural",presiden naskah akademisi rancang undang undang cipta kerja draf draf serah presiden masuk tahap final tanggal januari,1
725,@seetherainbow4,"Membalas 
@twitposGua jadi curiga kenapa pemerintah bersikeras supaya RUU cipa kerja tetep di sahkan, emang Ada apa sih sebenernya dibalik RUU Cipta Kerja yg bikin mereka maksa2 gini",balas curiga perintah sikeras rancang undang undang cipta kerja sah emang sih balik rancang undang undang cipta kerja bikin gin,0
726,@sbn_bejoo,"Dalam prosesnya RUU Cipta Kerja jg melewati masa diskusi publik diberbagai Universitas ternama di Indonesia guna mengkaji materi yg ada didalam RUU teb sdh sesuai apa blm.

#OmnibusLawTaatProsedural",proses rancang undang undang cipta kerja lewat diskusi publik bagai universitas nama indonesia kaji materi dalam rancang undang undang sesuai,1
727,@ignroberto,"Me reading Draft RUU Cipta Kerja demi kerjaanTweet Kutipan
-
@iyarset
 · 13 Okt
Aku bisa kayak gini baru sama kamu aja.",baca draf rancang undang undang cipta kerja kerja tweet kutip oktober kayak gin,1
728,@mmynameistaken,"Kangennya kalo dikumpulin udah kayak jumlah pasal di RUU Cipta Kerja.

Udah banyak, bikin pusing lagi~",kangen kumpul kayak pasal rancang undang undang cipta kerja bikin pusing,0
729,@BangHerry19,Demonya sdh habis??? RUU Cipta Kerja masih kokoh???? Is is issssss,demo habis rancang undang undang cipta kerja kokoh isss,1
730,@Rizkykibil,"Ayo dong DPR RI hapus RUU cipta kerja, kasian temen saya yang dipabrik. Nanti gasombong lagi kalo gajinya kecil",ayo dewan wakil rakyat rakyat indonesia hapus rancang undang undang cipta kerja kasi teman pabrik sombong gaji,0
731,@khoirurezky,"RUU_Cipta_Kerja_Revisi_Fix_Oke_Banget_812_Hal_CuklahTweet Kutipan
Khoirul Rezky
@khoirurezky
 · 12 Okt
RUU Cipta Kerja
RUU Cipta Kerja Revisi
RUU CIPTA Kerja Fix
RUU Cipta Kerja Fix Banget
RUU Cipta Kerja Fix Oke Banget          
RUU Cipta Kerja Fix Oke Banget Masya Allah
RUU Cipta Kerja Final 900 Hal
RUU Cipta Kerja Final 1035 Hal Fix Oke Banget Masya Allah",kutip khoirul rezky oktober rancang undang undang cipta kerja rancang undang undang cipta kerja revisi rancang undang undang cipta kerja rancang undang undang cipta kerja banget rancang undang undang cipta kerja oke banget rancang undang undang cipta kerja oke banget masya allah rancang undang undang cipta kerja final rancang undang undang cipta kerja final oke banget masya allah,1
732,@VanantaraCom,Sementara itu di media sosial muncul tagar  #MosiTidakPercaya. Tagar tersebut menjadi topik terpopuler di Twitter Indonesia. Mereka sudah tak lagi mempercayai DPR dan pemerintah usai mengesahkan RUU Cipta Kerja yang penuh kontroversi.,media sosial muncul tagar tagar topik populer twitter indonesia percaya dewan wakil rakyat perintah kesah rancang undang undang cipta kerja penuh kontroversi,0
733,@Mtuhasan02,"Saudara ku yg demo² menolak RUU Cipta Kerja,sdh baca isi nya blm?,demo memang bener di jamin uu,tp demo yg beradap juga bos ku,jgn anarkis,merusak fasum dan melawan petugas,sampaikan orasi kalian dgn damai.ok bos ku.

Saya percaya 
 #OBLWujudkanIndonesiaMaju

Bagaimana dgn anda??",saudara demo tolak rancang undang undang cipta kerja baca isi demo jamin undang undang demo adap bos anarkis rusak fasilitas lawan tugas orasi damai oke bos percaya,1
734,@lintaskalteng1,"TERKAIT OMNIBUS LAW RUU CIPTA KERJA, PLT. GUBERNUR KALTENG MINTA MEDIA PROAKTIF MELURUSKAN PEMBERITAANTERKAIT OMNIBUS LAW RUU CIPTA KERJA, PLT. GUBERNUR KALTENG MINTA MEDIA PROAKTIF MELURUSKAN PEMBER...
PALANGKA RAYA | Plt. Gubernur Kalimantan Tengah (Kalteng) Habib Ismail Bin Yahya menghadiri Rapat Koordinasi (Rakor) Sinergitas Kebijakan Pusat dan Daerah dalam Pelaksanaan Regulasi Omnibus Law Ran…
lintaskalteng.com",kait omnibus law rancang undang undang cipta kerja laksana tugas gubernur kalimantan media proaktif lurus berita kait omnibus law rancang undang undang cipta kerja laksana tugas gubernur kalimantan media proaktif lurus beri palangka raya laksana tugas gubernur kalimantan kalimantan habib ismail bin yahya hadir rapat koordinasi rapat koordinasi sinergitas bijak pusat daerah laksana regulasi omnibus law ran,1
735,@UmarSyarif2013,Sikap PBNU sendiri menolak terhadap pengesahan RUU Omnibus Law Cipta Kerja dan akan melakukan uji materi atau judicial review Undang-Undang Omnibus Law Cipta Kerja ke Mahkamah Konstitusi (MK). Awas Korona #KadrunMakarTunggangiOBL,sikap urus nahdlatul ulama tolak kesah rancang undang undang omnibus law cipta kerja uji materi judicial review undang undang omnibus law cipta kerja mahkamah konstitusi mahkamah konstitusi awas corona,0
736,@polsekbuaysand1,Himbauan dari Kadus I Desa Gunung Terang Kecamatan Buay Sandang Aji untuk tidak ikut serta dalam unjuk rasa menolak RUU Omnibus law Cipta Kerja.,himbau kadus desa gunung terang camat buai sandang unjuk tolak rancang undang undang omnibus law cipta kerja,1
737,@bagkumhambogor,"Pengesahan RUU Cipta Kerja Berdampak Pada Regulasi di Kota Bogor

https://adhyaksafoto.com/2020/10/pengesahan-ruu-cipta-kerja-berdampak.html… @ Bogor, Indonesia https://instagram.com/p/CGQ5_dulDNr/?igshid=dgkv5ul9hgz8…Pengesahan RUU Cipta Kerja Berdampak Pada Regulasi di Kota Bogor | Adhyaksa Foto Indonesia
  KOTA BOGOR -Pemerintah Daerah Kota Bogor melalui Bagian Hukum dan HAM telah menginventarisir dampak pengesahan Undang-Undang Cipta kerja ...
adhyaksafoto.com",kesah rancang undang undang cipta kerja dampak regulasi kota bogor,1
738,@mnursiddiq,"Dalam Proleg RUU Cipta Kerja, Pemerintah berperan dlm mengusulkan proleg serta menyusun NA & RUU, DPR berperan dalam DIM dan pembahasan RUU, keduanya baik sama sama mengesahkan RUU menjadi UU. Jadi kedua lembaga berperan dalam prolegnas ini.",program legislatif rancang undang undang cipta kerja perintah peran usul program legislatif susun na rancang undang undang dewan wakil rakyat peran bahas rancang undang undang kesah rancang undang undang undang undang lembaga peran program legislatif nasional,1
739,@Baranewsaceh,"Aksi Demo Tolak Ruu Cipta Kerja di Kabupaten Tenggerang Berlangsung Damai https://youtu.be/Ue7b7RbNVmE lewat 
@YouTubeAksi Demo Tolak Ruu Cipta Kerja di Kabupaten Tenggerang Berlangsung...
youtube.com",aksi demo tolak rancang undang undang cipta kerja kabupaten tangerang damai,1
740,@ridwan_banjari,"Membalas 
@Kemenag_RIKalo maksud nonformal dalam RUU Cipta Kerja ini bagaimana min.....??",balas maksud nonformal rancang undang undang cipta kerja min,1
741,@myozhyme,"Tudingan sekelompok masyarakat dan pengamat yang menyatakan RUU Cipta Kerja Omnibus Law dibuat secara sembunyi-sembunyi dan di ruang gelap, sama sekali tidak benar.

#OmnibusLawTransparan",tuding kelompok masyarakat amat rancang undang undang cipta kerja omnibus law sembunyi sembunyi ruang gelap,1
742,@Joglosemarnews,"Prabowo: Gerindra Paling Keras Menyaring RUU Cipta KerjaPrabowo: Gerindra Paling Keras Menyaring RUU Cipta Kerja » JOGLOSEMAR NEWS
JAKARTA, JOGLOSEMARNEWS.COM  – Menteri Pertahanan  sekaligus Ketua Umum Partai Gerindra, Prabowo Subianto mengatakan, partainya paling keras dalam menyaring RUU Cipta Kerja sebelum akhirnya disahkan...
joglosemarnews.com",prabowo gerindra keras nyaring rancang undang undang cipta kerja prabowo gerindra keras nyaring rancang undang undang cipta kerja joglosemar news jakarta joglosemarnews menteri tahan ketua partai gerindra prabowo subianto partai keras nyaring rancang undang undang cipta kerja sah,1
743,@matafakta1,"Aksi RUU Cipta Kerja, Pusat Perbelanjaan Blok M Squar Sepi PengunjungAksi RUU Cipta Kerja, Pusat Perbelanjaan Blok M Squar Sepi Pengunjung
BERITA JAKARTA - Sejumlah pertokoan di kawasan pusat perbelanjaan Blok M Squar di Jakarta Selatan, tampak sepi pengunjung dampak adanya aksi unjuk rasa menolak UU Cipta Kerja atau Omnibus Law di...
matafakta.com",aksi rancang undang undang cipta kerja pusat belanja blok m squar sepi unjuk aksi rancang undang undang cipta kerja pusat belanja blok m squar sepi unjung berita jakarta toko kawasan pusat belanja blok m squar jakarta selatan sepi unjung dampak aksi unjuk tolak undang undang cipta kerja omnibus law,1
744,@emakrempongs,"Sejumlah ormas Islam seperti FPI, GNPF Ulama, PA 212, dan HRS Center memberikan respons pasca pemerintah dan DPR menyetujui RUU Cipta Kerja menjadi undang-udang. Awas Korona
#KadrunMakarTunggangiOBL7 Poin Pernyataan Sikap FPI, GNPF Ulama, PA 212, dan HRS Center Soal UU Cipta Kerja
Ormas Islam seperti FPI, GNPF Ulama, PA 212, dan HRS Center memberikan respons atas disahkannya UU Cipta Kerja oleh DPR. Para ormas itu menolak UU yang dia...
jpnn.com",organisasi massa islam front bela islam gera nasiaonl awal fatwa ulama pusat respons pasca perintah dewan wakil rakyat tuju rancang undang undang cipta kerja undang udang awas corona poin nyata sikap front bela islam gera nasiaonl awal fatwa ulama pusat undang undang cipta kerja organisasi massa islam front bela islam gera nasiaonl awal fatwa ulama pusat respons sah undang undang cipta kerja dewan wakil rakyat organisasi massa tolak undang undang,1
745,@FPKSDPRRI,"QnA RUU Cipta Kerja

Aakah anda juga akan mendorong para kader yang menjadi kepala daerah atau DPRD untuk ikut juga menolak UU Cipta Kerja ?

#fraksipksdprri 
#berkhidmatuntukrakyat
#pksawasikabinet 
#pkstolakOmnibuslaw 
#BatalkanCiptaker",sesi rancang undang undang cipta kerja dorong kader kepala daerah dewan wakil rakyat daerah tolak undang undang cipta kerja,1
746,@sijoripost2016,"Syamsuar berharap demo penolakan RUU Cipta Kerja tak perburuk wabah CoronaSyamsuar berharap demo penolakan RUU Cipta Kerja tak perburuk wabah Corona
Pekanbaru, Sijoripost.com - Gubernur Riau Syamsuar meminta masyarakat bijaksana dalam menyampaikan aspirasi terhadap pro dan kontra Rancangan Undang-Undang Cipta Kerja,
sijoripost.com",syamsuar harap demo tolak rancang undang undang cipta kerja buruk wabah corona syamsuar harap demo tolak rancang undang undang cipta kerja buruk wabah corona pekanbaru gubernur riau syamsuar masyarakat bijaksana aspirasi pro kontra rancang undang undang cipta kerja,1
747,@AthayaHayya,"Seluruh proses pembahasan RUU Cipta Kerja dilaksanakan secara transparan & terbuka dg melibatkan seluruh pihak dan pemangku kepentingan utkmenyusun draft RUU tsb.
#OmnibusLawTaatProsedural

Berikut Tahapan Penyusunan UU Cipta Kerja :",proses bahas rancang undang undang cipta kerja laksana transparan buka libat mang penting susun draf rancang undang undang tahap susun undang undang cipta kerja,1
748,@MalvaSelena,"Pembahasan RUU Cipta Kerja terus bergulir saat ini dan sdh masuk pada daftar inventarisasi masalah (DIM) yang sifatnya substansial.
Hal-hal substansial ini yang benar-benar melibatkan bnyk pikiran yang kemudian didudukkan kembali bersama-sama.

#OmnibusLawTransparan
@kangdede78",bahas rancang undang undang cipta kerja gulir masuk daftar inventarisasi sifat substansial substansial libat pikir duduk,1
749,@EVALockheart,"RUU Cipta Kerja Tenggelamkan Nelayan Kecil dan TradisionalRUU Cipta Kerja Tenggelamkan Nelayan Kecil dan Tradisional - Greenpeace Indonesia
Jakarta, 7 Oktober 2020 – Koalisi Masyarakat Sipil untuk Perikanan dan Kelautan Berkelanjutan (KORAL) secara tegas menolak RUU Cipta Kerja yang disahkan Dewan Perwakilan Rakyat (DPR) pada Senin...
greenpeace.org",rancang undang undang cipta kerja tenggelam nelayan tradisional rancang undang undang cipta kerja tenggelam nelayan tradisional greenpeace indonesia jakarta oktober koalisi masyarakat sipil ikan laut lanjut koral tolak rancang undang undang cipta kerja sah dewan wakil rakyat dewan wakil rakyat senin greenpeace orang,0
750,@bogor2002,"Aksi Damai 1013 Tolak Pengesahan RUU Cipta KerjaAksi Damai 1013 Tolak Pengesahan RUU Cipta Kerja - Berita Bogor
BERITA BOGOR - Aksi damai 1013 Tolak Pengesahan Rancangan Undang - undang Cipta Kerja di Kawasan Patung Kuda, Silang Monas Jakarta, Selasa (13/10/2020)
beritabogor.com",aksi damai tolak kesah rancang undang undang cipta kerja aksi damai tolak kesah rancang undang undang cipta kerja berita bogor berita bogor aksi damai tolak kesah rancang undang undang cipta kerja kawasan patung kuda silang monas jakarta selasa,1
751,@surveyor_id,"#SItizen, pembahasan RUU Cipta Kerja dilakukan secara transparan dan hati-hati. Pemerintah melibatkan seluruh pihak dan pemangku kepentingan untuk menyusun draft RUU yang mengutamakan kepentingan nasional.

#OmnibusLawTransparan
#surveyorindonesia
#yourtrustedpartnerforassurance",bahas rancang undang undang cipta kerja transparan hati hati perintah libat mang penting susun draf rancang undang undang utama penting nasional,1
752,@Rizkiansyah277,"Demo Pertama RUU KUHP Presiden Tidak Di Tempat Dan Para Petinggi DPR Pun Tak Ada Yang Turun Menemui Masa,.. 

Demo Kedua RUU CIPTA KERJA Presiden Juga Masih Tidak Ada Di Tempat Dan DPR pula Tak Ada Yang Menemui Masa,.  

Seolah Suara Dan Nyawa Para Demonstran  Tiada Artinya..!!!",demo rancang undang undang kitab undang undang hukum pidana presiden petinggi dewan wakil rakyat turun temu demo rancang undang undang cipta kerja presiden dewan wakil rakyat temu suara nyawa demonstran tiada,1
753,@LantasResSiak,"Giat Patroli antisipasi unras dalam penolakan RUU Omnibus Law Cipta Kerja terhadap Persoroan Terbatas di Wilayah Hukum Polres Siak 
@HumasPoldaRiau
 @RTMCRiau
 @irsmm_id
 @LantasPoldaRiau
 @LantasResSiak",giat patroli antisipasi unras tolak rancang undang undang omnibus law cipta kerja persoroan batas wilayah hukum polres siak,1
754,@RifkaaSaja,"Dahlan Iskan selalu mengatakan bahwa RUU Cipta kerja, adalah RUU yg sangat menguntungkan Pengusaha & Buruh/Pekerja, tapi tidak menguntungkan bagi beberapa pihak. Salah satunya adalah Organisasi Buruh. 
#StopHoaxUUciptaker",dahlan iskan rancang undang undang cipta kerja rancang undang undang untung usaha buruh kerja untung salah satu organisasi buruh,0
755,@banglintas,"Aksi Damai 1013 Tolak Pengesahan RUU Cipta KerjaAksi Damai 1013 Tolak Pengesahan RUU Cipta Kerja - Lintas Daerah
BERITA BOGOR – Aksi damai 1013 Tolak Pengesahan Rancangan Undang – undang Cipta Kerja di Kawasan Patung Kuda, Silang Monas Jakarta, Selasa (13/10/2020)
lintasdaerah.com",aksi damai tolak kesah rancang undang undang cipta kerja aksi damai tolak kesah rancang undang undang cipta kerja lintas daerah berita bogor aksi damai tolak kesah rancang undang undang cipta kerja kawasan patung kuda silang monas jakarta selasa,1
756,@MonologeLLy_318,"Pembentukan RUU Cipta Kerja tidak terjadi begitu saja. Semua melalui proses yg panjang dan masih tetap direview dengan para praktisi dan akademisi dari berbagai keilmuan.
@Kemenaker_id
#OmnibusLawTransparan",bentuk rancang undang undang cipta kerja proses review praktisi akademisi ilmu,1
757,@HengkyCh1,"Kepala NU, Said, udah disiram..
Masa kepala laskar belom kebagian disiram..
Nyolot juga lah..
Biar ada yang ke rumah..

GP Ansor: Omnibus Law Cipta Kerja RUU yang Tidak JujurGP Ansor: Omnibus Law Cipta Kerja RUU yang Tidak Jujur
Yaqut Cholil Coumas menyebut RUU Ciptaker lebih pantas disebut RUU Investasi, karena mengutamakan investasi daripada tenaga kerja.
cnnindonesia.com",kepala nu said siram kepala laskar bom bagi siram nyolot biar rumah ansor omnibus law cipta kerja rancang undang undang jujur gp ansor omnibus law cipta kerja rancang undang undang jujur yaqut cholil coumas sebut rancang undang undang cipta kerja rancang undang undang investasi utama investasi tenaga kerja,0
758,@worksfess,Work! Biasanya habis interview user selesai nunggu pengumuman berapa lama ya? Mungkin ga lama krn adanya RUU Cipta Kerja?,kerja habis interview user selesai tunggu umum ya rancang undang undang cipta kerja,1
759,@fajartseptiono,"Membalas 
@henrysubiaktoCok, UU Cipta kerja itu dari RUU sudah inkonstitusional, ngapain dilawan pake cara konstitusional (JR).",balas undang undang cipta kerja rancang undang undang inkonstitusional lawan pakai konstitusional judicial review,0
760,@Al_Kahfi92,"Membalas 
@fadlizonPada soal jumlah halaman saja RUU Cipta Kerja sudah kontroversi, apalagi isinya pasti kontroversi bangat.",balas halaman rancang undang undang cipta kerja kontroversi isi kontroversi banget,0
761,@ambasadorsiliw1,"RUU Cipta Kerja membawa angin segar terhadap kebun sawit di kawasan hutan terutama berkaitan keterlanjuran. #OmnibusLawPetaniSejahteraUU Cipta Kerja Lindungi Kebun Petani Dalam Kawasan Hutan, Tapi Belum Selesaikan Persoalan Legalitas...
UU Cipta Kerja mencegah kriminalisasi kepada petani sawit yang kebunnya terlanjur di kawasan hutan asalkan mengantongi perizinan. Dalam…
sawitindonesia.com",rancang undang undang cipta kerja bawa angin segar kebun sawit kawasan hutan kait lanjur cipta kerja lindung kebun tani kawasan hutan selesai legalitas undang undang cipta kerja cegah kriminalisasi tani sawit kebun lanjur kawasan hutan kantong izin,1
762,@YulianiDestia,"Ketua DPR RI Puan Maharani meminta pemerintah menggandeng kelompok buruh dalam membahas aturan turunan Omnibus Law Undang-Undang (RUU) Cipta Kerja

#OmnibusLawTransparan",ketua dewan wakil rakyat rakyat indonesia puan maharani perintah gandeng kelompok buruh bahas atur turun omnibus law undang undang rancang undang undang cipta kerja,1
763,@alinrachmawati,"Membalas 
@alvinwija_
 dan 
@adjisdoaibuMove on ke Ruqiyah RUU Cipta Kerja.",balas on rukiah rancang undang undang cipta kerja,1
764,@info_gitu,"Mengulik Kembali Polemik RUU Cipta Kerja dan Kontoversi DibaliknyaMengulik Kembali Polemik RUU Cipta Kerja dan Kontoversi Dibaliknya
RUU Cipta Kerja merupakan rancangan yang menuai banyak konflik. Polemik RUU Cipta Kerja dan pemerintahan Indonesia dinilai defensif.
infogitu.com",ulik polemik rancang undang undang cipta kerja kontoversi ulik polemik rancang undang undang cipta kerja kontoversi balik rancang undang undang cipta kerja rancang tuai konflik polemik rancang undang undang cipta kerja perintah indonesia nilai defensif,1
765,@PenaMabda,"Di Balik Pengesahan RUU Ciptakerja, DPR Turut Menciptakan Masyarakat ResahDi Balik Pengesahan RUU Ciptakerja, DPR Turut Menciptakan Masyarakat Resah
penamabda.com",kesah rancang undang undang cipta kerja dewan wakil rakyat cipta masyarakat resah kesah rancang undang undang cipta kerja dewan wakil rakyat cipta masyarakat resah,0
766,@Perilotus,"*3. Surat Presiden Jokowi untuk pengajuan RUU Cipta Kerja (PDF)*
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200605-095925-8502.pdf…

*4. Daftar Inventarisasi Masalah atau DIM (PDF 1)*
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200914-073752-3616.pdf…

*5. Daftar Inventarisasi Masalah atau DIM (PDF 2)*
http://dpr.go.id/dokakd/dokumen/BALEG-RJ-20200914-073728-4406.pdf…",surat presiden jokowi aju rancang undang undang cipta kerja pdf,1
767,@mudahbergaul,"5. RUU Cipta Kerja selanjutnya ditetapkan sebagai Prolegnas (Program Legislasi Nasional) Prioritas Tahun 2020, di Rapat Paripurna 22 Januari 2020.
@airlangga_hrt
 
@PerekonomianRI
 

#OmnibusLawTaatProsedural",rancang undang undang cipta kerja tetap program legislatif nasional program legislasi nasional prioritas tahi rapat paripurna januari,1
