UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
Riya Dahiyah,@RiyaDahiyah,2020-10-19T08:58:52.000Z,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Selengkapnya tonton video serba-serbi pagi ini hanya di channel YouTube MMC...Tak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi...
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh terma...
youtube.com",,,,
Kinan Yanti,@YantiKinan,2020-10-19T08:58:35.000Z,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Selengkapnya tonton video serba-serbi pagi ini hanya di channel YouTube MMC...Tak Ada Hati! Perbudakan Legal Oleh Negara, Perempuan Lagi-lagi Jadi...
Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh terma...
youtube.com",,,,
WIDI,@widiasututi,2020-10-19T08:51:41.000Z,"Juga bagaimana bisa menekan birokrasi yang korup atas nama perijinan dan sebagainya. Buktinya beberapa waktu setelah RUU Cipta Kerja dinyatakan sah oleh DPR, IHSG kita naik",,1,,
Papuakuindonesia_,@Papuakuindo,2020-10-19T08:50:48.000Z,Inul merasa harus mendukung RUU Cipta Kerja. Sebab terbukanya investasi yang memberikan peluang bagi masyarakat mendapatkan pekerjaan. Aku sebagai pelaku usaha yang melibatkan banyak orang sebagai karyawan merasa peraturan ini harus didukung.,,,,
Polres Morowali Utara,@polres_utara,2020-10-19T08:46:34.000Z,"Disela sela aksi unras penolakan ruu cipta kerja dir sabhara pimpin Sholat Dzuhur berjamaah
#JagaDamaiIndonesia",,,2,1
Boedi Darwanto,@boedidd,2020-10-19T08:39:38.000Z,"Membalas 
@kumparanDaftar Pasal Bermasalah dan Kontroversi Omnibus Law RUU Cipta Kerja https://tirto.id/f5AU?utm_source=Twitter&utm_medium=Share… via 
@tirtoid",,,,
Kinan Yanti,@YantiKinan,2020-10-19T08:25:42.000Z,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Selengkapnya tonton video serba-serbi pagi ini hanya di channel YouTube MMC...",,,,
Marellia Prihatna,@marelliaprhtna,2020-10-19T08:15:27.000Z,"Kasus sekolah ini terttup sma RUU Cipta kerja yg kmarin ""katanya"" sudah disahkan jadi UU Cipta Kerja, 

Malah muncul maslah baru lagi, pendidikan ada di dalam pasal UU Cipta Kerja",,2,,
Dumdum,@yusuf_dumdum,2020-10-19T08:09:00.000Z,"Sejak awal kalau begini kan enak. Semua itu berawal dari komunikasi. Pemerintah dalam hal ini kementrian terkait ayo perbaiki komunikasinya.

Bukankah banyak jubir? Ruu Cipta kerja kan tujuannya mulia, tapi gegara ada banyak hoax jd banyak yg tersesat!Susun PP UU Cipta Kerja, Istana Akan Tampung Masukan NU dan Muhammadiyah Halaman all - Kompas.com
Pemerintah menjaring masukan dari seluruh pemangku kepentingan terhadap UU Cipta Kerja dalam menyusun peraturan turunan UU Cipta Kerja. Halaman all
nasional.kompas.com",,1,3,23
KKP RI,@kkpgoid,2020-10-19T07:52:36.000Z,"#SahabatBahari, RUU Cipta Kerja juga menguntungkan di bidang komunikasi dan informasi. Salah satunya optimalisasi sumber daya. Simak poin pentingnya melalui infografis berikut yuk.

#KKP #KKPGOID  #OmnibusLawDemokrasiInformasi",,1,13,28
"M
EL",@kang_mul19,2020-10-19T07:37:11.000Z,"Dengan tetah disahkannya RUU Cipta Kerja menjadi UU Cipta Kerja. Artinya Negara hadir dalam bentuk hubungan Industrial Pancasila yang mengutamakan hubungan Tripatrit antara pemerintah, pekerja, pengusaha
@PerekonomianRI
 

#OmnibusLawDemokrasiInformasiResmi Disahkan, Airlangga Hartarto Yakin UU Ciptaker Bisa Lindungi Buruh yang Jadi Korban PHK -...
Airlangga Hartarto sangat yakin bahwa UU Ciptaker yang baru saja disepakati itu akan tetap melindungi tenaga kerja yang menjadi korban PHK.
bekasi.pikiran-rakyat.com",🎗 😎,7,26,31
CᎥn†ค,@Markonah76,2020-10-19T07:27:42.000Z,"Pemerintah telah mengesahkan Rancangan Undang-Undang (RUU) Cipta Kerja menjadi undang-undang.

Salah satu yang tertuang dalam UU Cipta Kerja yakni tentang penyiaran.
@kemkominfo
#OmnibusLawDemokrasiInformasi",,9,26,31
Ummu Habsa+3,@3Habsa,2020-10-19T07:25:14.000Z,"Sudah jatuh, tertimpa tangga pula. Begitulah nasib perempuan saat ini. RUU Cipta Kerja yang dikebut pada 5/10/2020 ini dinilai merugikan kalangan buruh termasuk perempuan. Selengkapnya tonton video serba-serbi pagi ini hanya di channel YouTube MMC...",,,,
Brimobsulteng,@brimobsulteng,2020-10-19T07:12:42.000Z,"Disela sela aksi unras penolakan ruu cipta kerja dir sabhara pimpin Sholat Dzuhur berjamaah
#JagaDamaiIndonesia",,,1,
Penasehat Spiritual,@republikkedua,2020-10-19T07:04:45.000Z,"Telah terbit draf RUU Omnibus Law Cipta Kerja hasil revisi Setneg setebal 1187 halaman ...

Apa yang direvisi? Ya pasti ketebalannya lah!",,,,
PolresMorowali,@morowali_polres,2020-10-19T07:01:23.000Z,"Disela sela aksi unras penolakan ruu cipta kerja dir sabhara pimpin Sholat Dzuhur berjamaah
#JagaDamaiIndonesia",,,,
Riswar Aziz,@lightningZU,2020-10-19T07:01:10.000Z,"Rilis berita terbaru 
@pakmul63
 
Pasca disahkannya RUU, UU Cipta Kerja tak boleh lagi memiliki perubahan substansi dan isiPKS: PASCA PENGESAHAN HARUS DAPAT DIPASTIKAN TIDAK ADA PERUBAHAN SUBSTANSI PADA RUU CIPTA KERJA -...
Jakarta (19/10) Untuk menghindari salah persepsi dan saling tuding menyebar berita bohong soal RUU Cipta Kerja, Wakil Ketua Fraksi PKS DPR RI, Mulyanto,
pakmul.id",,,,
PresisiNews,@NewsPresisi,2020-10-19T07:00:53.000Z,"paling lama 30 hari terhitung sejak UU tersebut disetujui bersama oleh DPR dan Presiden.

#Presisi #News #PresisiNews #ruuciptakerja #ciptakerja #OmnimbusLaw #Jokowi #indonesia",,,,
Sekilas Pesona Bangkep,@falling_don,2020-10-19T07:00:11.000Z,"Disela sela aksi unras penolakan ruu cipta kerja dir sabhara pimpin Sholat Dzuhur berjamaah
#JagaDamaiIndonesia",,,5,3
Alan Mamangkey,@AlanMamangkey,2020-10-19T06:43:43.000Z,"Undang-Undang Cipta Kerja bertujuan mulia. Ini karena kemudian investasi akan datang, kemudian roda ekonomi berputar, ekspor banyak, kemudian pajak yang masuk juga banyak, kembali lagi ke masyarakat

#ruuciptakerja
#OmnibusLawHalal #OmnibusLawBangunBangsa",,,,
Konsultasi Hukum Fauxell,@Fauxell1,2020-10-19T06:27:57.000Z,"Apa yang harus kita lakukan menyikapi UU Cipta Kerja ini?

#ruuciptakerja #faktaomnibuslaw",,1,,
Konsultasi Hukum Fauxell,@Fauxell1,2020-10-19T06:22:28.000Z,"MITOS/FAKTA RUU CIPTA KERJA (5)
.
Apa benar buruh boleh dibayar perjam, Min? 
.
Terus kalau kurang dari Upah Minimum gimana?
#faktaomnibuslaw #ruuciptakerja #ruuciptaker",,1,,
Mahendra Suraja,@MahendraSuraja,2020-10-19T06:07:05.000Z,"“Namun, hendaknya investor tetap mencermati perkembangan terakhir terhadap RUU Cipta Kerja. Hal ini dikarenakan karena draf RUU tersebut masih mengalami beberapa kali revisi,” #OmnibusLawBangunBangsa",,1,,
Inaz Putri,@inazputr3,2020-10-19T05:50:01.000Z,"Membalas 
@ipiN_Toelenmari kita dukugn dan kita kawal, selain UU cipta kerja mari kita dukung RUU BPIP untuk keutuhan pancasila kita  #MilenialDukungRUUBPIP",,,,
Rani soraya,@Ranisor,2020-10-19T05:46:06.000Z,"https://m.cnnindonesia.com/ekonomi/20201017192404-532-559624/beda-pernyataan-bank-dunia-tentang-omnibus-law-ciptaker…
Bank Dunia mengatakan RUU Cipta Kerja mengusulkan reformasi perizinan sektor lingkung hidup, terutama bagi perekonomian. Usulan dalam RUU Cipta Kerja mengenai relaksasi persyaratan lingkungan hidup.
Halau Kovid
#OmnibusLawBangunBangsaBeda Pernyataan Bank Dunia Tentang Omnibus Law Ciptaker
Bank Dunia memberikan pernyataan berbeda saat sebelum dan sesudah pengesahan UU Omnibus Law Cipta Kerja.
cnnindonesia.com",,2,6,10
CNN Indonesia Daily,@CNNIDdaily,2020-10-19T05:39:48.000Z,"Berikut perbincangan dengan Waketum MUI, Muhyiddin Junaidi mengenai pertemuan MUI dengan Presiden Jokowi terkait RUU Cipta Kerja.

#CNNIDNewsHour
http://cnnindonesia.com/tv",,,1,3
Rere,@Rerebaper,2020-10-19T05:37:28.000Z,"Segala solusi untuk kemajuan bangsa bisa di dapat kan di RUU cipta kerja, banyak pihak dari dalam negeri dan luar negeri yang ingin manusia tidak maju
#OmnibusLawBangunBangsaRI Negara Paling Ribet untuk Berbisnis, Omnibus Law Bisa Jadi Solusi?
Tidak semudah itu ferguso~
idntimes.com",,,2,2
