,user_account,tweet,tweet_clean,label
1011,@AmanBakoy,"Pokoknya Ketentuan soal halal diatur dalam Pasal 49 RUU Cipta Kerja. Pasal ini berisi revisi atas beberapa pasal di RUU Jaminan Produk Halal (JPH). Di antaranya, menghapus kewenangan tunggal Majelis Ulama Indonesia (MUI) dalam menetapkan produk halal. #OmnibusLawLestari",pokok tentu halal atur pasal rancang undang undang cipta kerja pasal isi revisi pasal rancang undang undang jamin produk halal jamin produk halal hapus wenang tunggal majelis ulama indonesia majelis ulama indonesia tetap produk halal,1
1012,@RLanang_,"BIN Sebut Sudah Petakan Dalang Kerusuhan Demo RUU Cipta Kerja.
~hahayyy siap2 aja pasti ada yg gemeteran nih..
Ga boleh kabur ya ..

Ada KAMI benalu demokrasi yg kotor. Waspada.!
#KAMITroubleMakerBIN Sebut Sudah Petakan Dalang Kerusuhan Demo RUU Cipta Kerja
Badan Intelijen Negara (BIN) membenarkan pihaknya telah memetakan dalang kerusuhan demo RUU Cipta Kerja.
m.liputan6.com",bin peta dalang rusuh demo rancang undang undang cipta kerja gemetar kabur ya benalu demokrasi kotor waspada peta dalang rusuh demo rancang undang undang cipta kerja badan intelijen negara bin benar meta dalang rusuh demo rancang undang undang cipta kerja m,0
1013,@GilvaRevansca,"Tau kan kmaren kmaren Indonesia dinobatkan jadi negara maju? Nah RUU Cipta Kerja ini langkah awal utk meningkatkan Indonesia dari middle income trap

#ruuciptakerja #dpr #ciptakerja #tolakomnibuslaw #omnibuslawciptakerja #omnibuslawlapangankerja #manfaatciptakerja
#yakinudahbaca",kemarin kemarin indonesia nobat negara maju rancang undang undang cipta kerja langkah tingkat indonesia middle income jebak,1
1014,@iamnothumblebee,"Ferdinand Hutahaean menyatakan pengunduran diri dari Partai Demokrat (PD), setelah memperlihatkan sikap berbeda dengan Ketum PD Agus Harimurti Yudhoyono atau AHY soal RUU Cipta Kerja. Awas Korona
#KadrunMakarTunggangiOBL5 Berita Terpopuler: Giliran FPI dan PA 212 yang Demo, Ferdinand Tinggalkan Demokrat, Berani Paksa...
Rangkuman top 5 berita terpopuler di JPNN.com tentang FPI dan PA 212 yang akan gelar aksi demo tolak RUU Cipta Kerja kemudian soal Ferdinand Hutahaen yang ...
jpnn.com",ferdinand hutahaean undur partai demokrat sikap beda tum agus harimurti yudhoyono rancang undang undang cipta kerja awas corona berita populer gilir front bela islam demo ferdinand tinggal demokrat berani paksa rangkum top berita populer front bela islam gelar aksi demo tolak rancang undang undang cipta kerja ferdinand hutahaen,1
1015,@hanhanhaann,"Ini .....si ngaku² sobat 
 Bbrp hari sebelum ini ujug² ngajak ""diskusi"" ttg RUU Cipta Kerja, yg ujung²nya ngajuin pemikiran² orang lain. Males debat dan langsung dikat ajah ",si aku sobat ajak diskusi rancang undang undang cipta kerja ujung aju pikir orang malas debat langsung ikat,1
1016,@Dee_01984,"Berdasarkan kepada Keputusan menko 
@PerekonomianRI
 Nomor 121 tahun 2020 dan nomor 138 tahun 2020,pemerintah melibatkan Serikat pekerja,Praktisi & Pelaku usaha dalam pembahasan awal RUU Cipta Kerja.

#OmnibusLawTaatProsedural",dasar putus menteri koordinator nomor tahi nomor tahi perintah libat serikat kerja praktisi laku usaha bahas rancang undang undang cipta kerja,1
1017,@UlyaFahmiUlum,"Pas kampanye punya program kartu pra kerja biar gampang cari kerja, eh pas udh jadi presiden malah bikin RUU cipta kerja. Bukti klo progam nya gagal total haha",pas kampanye program kartu pra kerja biar gampang cari kerja pas presiden bikin rancang undang undang cipta kerja bukti program gagal total,0
1018,@belummati_,"Catatan Buruk Pelanggaran Proses Legislasi dan Pembungkaman Hak Berpendapat Melalui Kekerasan dalam Proses Pembentukan RUU Cipta Kerja

Pernyataan Asosiasi Pengajar Hukum Tata Negara - Hukum Administrasi Negara (APHTN-HAN)

#TolakOmnibusLaw",catat buruk langgar proses legislasi bungkam hak dapat keras proses bentuk rancang undang undang cipta kerja nyata asosiasi ajar hukum tata negara hukum administrasi negara han,0
1019,@fajaarbelo,Timeline isinya pada demo. Kalo gak RUU Cipta Kerja. Ga ada yg lain apa yak,timeline isi demo rancang undang undang cipta kerja ya,1
1020,@soenardo,"Menaker: RUU Cipta Kerja Bentuk Solidaritas bagi UMKMMenaker: RUU Cipta Kerja Bentuk Solidaritas bagi UMKM
KeuanganNegara.id -Roadshow Menteri Ketenagakerjaan (Menaker) Ida Fauziyah untuk menyosialisasikan RUU Cipta Kerja terus berlanjut. Selasa
keuangannegara.id",menteri ketenagakerjaan rancang undang undang cipta kerja bentuk solidaritas usaha mikro tengah menteri ketenagakerjaan rancang undang undang cipta kerja bentuk solidaritas usaha mikro tengah uang negara roadshow menteri ketenagakerjaan menteri ketenagakerjaan ida fauziyah sosialisasi rancang undang undang cipta kerja lanjut selasa uang negara,1
1021,@agusrotua,"KOMPAS:Substansi kluster ketenagakerjaan dalam RUU Cipta Kerja berubah pada detik-detik akhir, Senin (12/10/2020), menjelang diserahkan kepada Presiden. Perubahan itu dinilai menunjukkan ketidakseriusan pemerintah dan DPR dalam mengatur kehidupan berbangsa dan bernegara.",kompas substansi kluster ketenagakerjaan rancang undang undang cipta kerja ubah detik detik senin jelang serah presiden ubah nilai ketidakseriusan perintah dewan wakil rakyat atur hidup bangsa negara,1
1022,@kkpgoid,"#SahabatBahari, dengan tetap memerhatikan kelestarian lingkungan, simak yuk poin-poin penting RUU Cipta Kerja berikut.

#KKP #KKPGOID #OmnibusLawLestari",perhati lestari lingkung simak ayo poin poin rancang undang undang cipta kerja goid,1
1023,@tolakbigotnkri,"Setelah Finalisasi oleh Presiden, RUU Omnibus Law Cipta Kerja disampaikan kepada Ketua DPR pada tanggal 7 Februari 2020.
Draft RUU Omnibus Law Cipta Kerja disampaikan oleh Menko Perekonomian bersama menteri-menteri terkait.
#OmnibusLawTaatProsedur 
@mulanbilqis
 @NinjaCir3ng",final presiden rancang undang undang omnibus law cipta kerja ketua dewan wakil rakyat tanggal februari draf rancang undang undang omnibus law cipta kerja menteri koordinator ekonomi menteri menteri kait,1
1024,@KaltengNews7,Humas Polres Barut Bina Warganet Penyebar Hoaks RUU Cipta Kerja di Medsos https://kaltengnews.com/humas-polres-barut-bina-warganet-penyebar-hoaks-ruu-cipta-kerja-di-medsos/…,humas polres bina warganet sebar hoax rancang undang undang cipta kerja media sosial,1
1025,@LSurulangun,"Kepada
Yth. Bapak/Ibu/Saudara Pengelola Kehumasan Kemenkumham RI
di Unit Utama, Kantor Wilayah, dan Unit Pelaksana Teknis

Selamat sore #SahabatPengayoman semua, Penyusunan RUU Cipta Kerja telah melalui proses yang panjang.",hormat saudara kelola humas kemenkumham rakyat indonesia unit utama kantor wilayah unit laksana teknis selamat sore susun rancang undang undang cipta kerja proses,1
1026,@SugihPolsek,Rabu (14/10) Giat Pam Pers Polsek Gunung Sugih Titik Kumpul Wates-Bumi ratu Nuban peserta aksi serikat buruh Kab. Lampung Tengah dalam rangka aksi Unras Damai terkait penolakan pengesahan RUU Cipta Kerja (OMNIBUSLAW) di Kantor Gubernur Provinsi Lampung,rabu giat pam pers polsek gunung sugih titik kumpul wates bumi ratu nuban serta aksi serikat buruh kabupaten lampung rangka aksi unras damai kait tolak kesah rancang undang undang cipta kerja omnibus law kantor gubernur provinsi lampung,1
1027,@Ndaru41493462,"Membalas 
@nabattiiDemo elemen masyarakat,,buruh dan mahasiswa menolak ruu cipta kerja.",balas elemen masyarakat buruh mahasiswa tolak rancang undang undang cipta kerja,0
1028,@morbhious,Para buruh demo menolak omnibuslaw RUU cipta kerja yg salah satu isinya maks. lembur adalah 4 jam ga boleh lebih padahal yg demo klo lembur satu shift bs 8-12 jam akhirnya ngeluh cape!,buruh demo tolak omnibus law rancang undang undang cipta kerja salah isi maksimal lembur jam demo lembur shift jam keluh lelah,0
1029,@ANTARABengkulu,"Telaah - RUU Cipta Kerja perlu dibahas secara transparan cegah demo - ANTARA News BengkuluTelaah - RUU Cipta Kerja perlu dibahas secara transparan cegah demo - ANTARA News Bengkulu
Apa betul aksi massa yang terjadi di sejumlah daerah gegara disinformasi dan hoaks di media sosial? Pertanyaan ini muncul setelah Presiden Joko Widodo ...
bengkulu.antaranews.com",telaah rancang undang undang cipta kerja bahas transparan cegah demo news bengkulu rancang undang undang cipta kerja bahas transparan cegah demo news bengkulu aksi daerah gegara informasi hoax media sosial muncul presiden joko widodo bengkulu,1
1030,@Martinielly10,"Terbukti ...! 
RUU Cipta Kerja buka Lapangan Kerja.
.
.
#omnibuslawciptalapangankerja 
#OMNIBUSLAW #Omnibuslawjadisolusi
#UUCiptaKerja #ciptakerja",bukti rancang undang undang cipta kerja buka lapang kerja,1
1031,@oliphulwa,"Sebagaimana diketahui, DPR telah mengesahkan omnibus law RUU Cipta Kerja menjadi UU. Keputusan ini memantik aksi demonstrasi dari sejumlah elemen masyarakat. Awas korona, harus tetap safety #KadrunMakarTunggangiOBL",dewan wakil rakyat kesah omnibus law rancang undang undang cipta kerja undang undang putus mantik aksi demonstrasi elemen masyarakat awas corona aman,1
1032,@kanglintas,Aksi Damai 1013 Tolak Pengesahan RUU Cipta Kerja http://dlvr.it/RjbvQG,aksi damai tolak kesah rancang undang undang cipta kerja,0
1033,@eleveninjanuary,"Membalas 
@ckwardhaniKocak anti komunis. RUU Cipta Kerja itu kapitalis banget ",balas anti komunis rancang undang undang cipta kerja kapitalis banget,1
1034,@info_nanggroe,"Dishub Banda Aceh : #KawulaModa, tahukah bahwa pembahasaan RUU Cipta kerja dilakukan sebanyak 64 kali terdiri dari dua kali rapat kerja, 56 kali rapat Panitia Kerja, dan enam kali rapat tim perumus, dan tim sinkronisasi#KawulaModa, tahukah bahwa pembahasaan RUU Cipta kerja dilakukan sebanyak 64 kali terdiri dari dua...
#KawulaModa, tahukah bahwa pembahasaan RUU Cipta kerja dilakukan sebanyak 64 kali terdiri dari dua kali rapat kerja, 56 kali rapat Panitia Kerja, dan enam kali rapat tim perumus, dan tim sinkronisa...
dishub.bandaacehkota.go.id",dinas hubung banda aceh tahu bahasa rancang undang undang cipta kerja kali kali rapat kerja kali rapat panitia kerja enam kali rapat tim rumus tim sinkronisasi tahu bahasa rancang undang undang cipta kerja kali tahu bahasa rancang undang undang cipta kerja kali kali rapat kerja kali rapat panitia kerja enam kali rapat tim rumus tim sinkronisasi dinas hubung banda aceh kota pergi,1
1035,@harisFQ,"Membalas 
@aliviaawin
 dan 
@literarybaseNaskah RUU Ciptakerja juga langka, yang nyusunnya aja belom pegang ",balas rancang undang undang cipta kerja langka susun bom pegang,1
1036,@harisfirdaus,"Pembahasan kluster ketenagakerjaan di RUU Cipta Kerja sempat diputuskan ditunda. Tapi kluster itu tiba-tiba dibahas di saat-saat akhir dengan waktu pembahasan hanya tiga hari Nasib Buruh dalam Hitungan Hari
Setelah pembahasan kluster ketenagakerjaan di RUU Cipta Kerja diputuskan ditunda, akhir April lalu, kluster itu dibahas di saat-saat akhir. Saat RUU telah disetujui disahkan, sejumlah pasal ditenga...
kompas.id",bahas kluster ketenagakerjaan rancang undang undang cipta kerja putus tunda kluster bahas bahas nasib buruh hitung bahas kluster ketenagakerjaan rancang undang undang cipta kerja putus tunda april kluster bahas rancang undang undang tuju sah pasal kompas,1
1037,@SabeIius,"Pasal 170 RUU Cipta Kerja VERSI 905 halaman dihapus kalian  dalam versi  1035 hal .... ?

Masih kalian 
@uki23
 memaksakan RUU ini ?
@panca66
 @msaid_didu
 ",pasal rancang undang undang cipta kerja versi halaman hapus versi paksa rancang undang undang,1
1038,@UlamaSang,"LIVE KIFAH : Pengusaha Bahagia Buruh Sejahtera

Pengusaha Bahagia Buruh Sejahtera

Pemerintah dan DPR akhirnya mengesahkan Rancangan Undang-Undang (RUU) Cipta Kerja (Ciptaker) menjadi Undang-Undang (UU) dalam sidang paripurna, Senin (5/10/2020). UU ini disahkan meski banyak",live kifah usaha bahagia buruh sejahtera usaha bahagia buruh sejahtera perintah dewan wakil rakyat kesah rancang undang undang rancang undang undang cipta kerja cipta kerja undang undang undang undang sidang paripurna senin undang undang sah,1
1039,@journalin,"Membalas 
@deachintantya
 dan 
@TirtoID“Ada lobi-lobilah di situ,” kata sumber itu.

Baca selengkapnya di artikel ""Rapat-Rapat Penentu RUU Cipta Kerja"",",balas lobi lobi situ sumber baca lengkap artikel rapat rapat tentu rancang undang undang cipta kerja,1
1040,@indahlaeni,"Seiring dengan itu, sebutnya, pemerintah mengajukan RUU Omnibus Law Cipta Kerja yang kini disahkan menjadi undang-undang. Awas Korona #KadrunMakarTunggangiOBL",iring perintah aju rancang undang undang omnibus law cipta kerja sah undang undang awas corona,1
1041,@djaritakirana,"Katanya ada kekuatan dari negara luar tunggangi demo RUU ciptakerja, tapi kok rakyat pribumi yg ditangkap..
Skarang giliran petinggi ""KAMI"" jadi target, semoga dgn banyaknya rakyat dikriminalisasi saat ini makin  membakar semangat melawan rezim otoriter gaya baru ini..",kuat negara tunggang demo rancang undang undang cipta kerja rakyat pribumi tangkap gilir petinggi target moga banyak rakyat kriminalisasi bakar semangat lawan rezim otoriter gaya,0
1042,@clasiccccccccc,"Bund ada yg punya draft RUU cipta kerja ga si bund?,  kalo ada boleh reply atau DM ye bund, terimakasih",draf rancang undang undang cipta kerja si balas pesan langsung ya terima kasih,1
1043,@akut_abe,"Membalas 
@VeronicaKomanPerubahan jumlah halaman RUU Cipta Kerja, seperti biometri detak jantung",balas halaman rancang undang undang cipta kerja biometri detak jantung,1
1044,@makaucok,UU Cipta Kerja AS menyeret posisi presiden. Tapi presiden yg ini baca RUU nya.,undang undang cipta kerja seret posisi presiden presiden baca rancang undang undang,0
1045,@tqcenery,"RUU Cipta Kerja (Omnibus Law) rencananya akan segera rampung dalam waktu dekat. Undang-undang ini akan memberikan berbagai kemudahan kepada masyarakat dalam hal penyederhanaan dan percepatan proses perizinan usaha di Indonesia #OmnibusLawLestariFraksi PAN Nilai RUU Cipta Kerja Permudah Sertifikasi Halal
Undang-undang ini akan memberikan berbagai kemudahan dalam percepatan proses perizinan usaha di Indonesia, serta memperluas Lembaga Pemeriksa Halal (LPH).
news.detik.com",rancang undang undang cipta kerja omnibus law rencana rampung undang undang mudah masyarakat sederhana cepat proses izin usaha indonesia pan nilai rancang undang undang cipta kerja mudah sertifikasi halal undang undang mudah cepat proses izin usaha indonesia luas lembaga periksa halal lembaga periksa halal news,1
1046,@kadrunid,"Kenapa SBY Tidak Mengutuk Kekerasan Pada Aksi RUU Cipta Kerja?Kenapa SBY Tidak Mengutuk Kekerasan Pada Aksi RUU Cipta Kerja?
Semenjak Rancangan Undang-undang Cipta Kerja mulai ditelaah DPR RI bersama pemerintah pada tanggal 24 April 2020 hingga disetujui dan disahkan pada rapat paripurna DPR RI, 5 Oktober 2020. Terjadi |...
kadrun.id",susilo bambang yudhoyono kutuk keras aksi rancang undang undang cipta kerja susilo bambang yudhoyono kutuk keras aksi rancang undang undang cipta kerja semenjak rancang undang undang cipta kerja telaah dewan wakil rakyat rakyat indonesia perintah tanggal april tuju sah rapat paripurna dewan wakil rakyat rakyat indonesia oktober kadrun,1
1047,@mediaindonesia,"Gerindra: Nyinyir tapi Jadi Menteri

Menolak atau mendukung RUU Cipta Kerja itu soal lain. Tapi kalau sudah berada dalam gerbong pemerintah, selayaknya pula mendukung penuh tanpa nyinyir.  #theeditorsGerindra: Nyinyir tapi Jadi Menteri
TAK ada lagi cebong dan kampret. Pengkubuan itu sudah tidak lagi relevan seiring bersatunya dua pucuk simbol. Sayangnya, masih banyak yang bisa menerima keny...
youtube.com",gerindra nyinyir menteri tolak dukung rancang undang undang cipta kerja gerbong perintah layak dukung penuh nyinyir nyinyir menteri cebong kampret kubu relevan iring satu pucuk simbol sayang terima keny,0
1048,@RonaldLampard8,Saya Sempat Kecewa Campur Lucu Ketika Sebagian Masyarakat Dengan Lantang Mendemo RUU Cipta Kerja Atau Omnibus Law Yang Sebenarnya Digagas Sejak Zaman SBY Yang Merupakan Standarisasi Investasi Yang Juga Telah Disepakati Negara2 Yang Tergabung Dalam AFTA(Asean Free Trade Area),kecewa campur lucu masyarakat lantang demo rancang undang undang cipta kerja omnibus law gagas zaman susilo bambang yudhoyono standar investasi pakat gabung afta asean free dagang area,1
1049,@bapas_medan,"Sahabat Pemasyarakatan, sekarang lagi rame nih ya bahas Penyusunan RUU Cipta Kerja. Kalian tau ngga, kalo penyusunan RUU ini telah melalui proses yang panjang lho. Coba disimak thread Yomin ini ya

#KumhamPasti
#OmnibusLawTaatProsedural
#Kumham22",sahabat masyarakat ramai ya bahas susun rancang undang undang cipta kerja susun rancang undang undang proses coba simak utas yomin ya,1
1050,@brimob_jateng,"Pleton Anti Anarkis Satbrimob Polda Jateng jaga kondusifitas Kota Magelang tetap aman, pasca demo tolak RUU Cipta Kerja yang berakhir ricuh",pleton anti anarkis satbrimob polda jawa jaga kondusifitas kota magelang aman pasca demo tolak rancang undang undang cipta kerja ricuh,1
1051,@seputarinfoindo,"@prabowo
 angkat bicara terkait RUU Omnibus Law Cipta Kerja yang disahkan DPR pada 5 Oktober lalu. 

Prabowo menyesalkan bnyknya pendemo OBL yg blm mmbaca isi OBL & bnyk hoax beredar

Awas Korona #KadrunMakarTunggangiOBL",angkat bicara kait rancang undang undang omnibus law cipta kerja sah dewan wakil rakyat oktober prabowo sesal banyak demo omnibus law baca isi omnibus law hoax edar awas corona,1
1052,@WagimanDeep212,"Kmaren wan Hotman Paris. Skarang Mister White 
@ganjarpranowo
 bilang ke akhe 
@eko_kuntadhi
 klo Omnibuslaw RUU Cipta Kerja ituh Keren banget...
Ane cumak nunggu statemen dari pak Slamet maarip dan Bib Nopel Bawukmin & Sugik saja, krena cuma bliyow2 eang yg paling Pa'am RUU inih",kemarin wan hotman paris mister putih bilang omnibus law rancang undang undang cipta kerja keren banget tunggu nyata selamat maarif nopel bawukmin sugik rancang undang undang,1
1053,@Liz3b3d,"RUU Cipta Kerja diciptakan sbg Prolegnas Prioritas thn 2020

#OmnibusLawTaatProsedural",rancang undang undang cipta kerja cipta program legislatif nasional prioritas,1
1054,@lira1ssl,"Membalas 
@tribunnewsMassa sebenarnya tidak asal gerak JUSTRU YANG JADI PEMICU ADALAH PUBLIK FIGUR NYA BERKOAR-KOAR TOLAK RUU CIPTA KERJA DITAMBAH LAGI PKS-PD YANG MENYULUT KEGADUHAN PUBLIK",balas gerak picu publik figur koar koar tolak rancang undang undang cipta kerja tambah pks sulut gaduh publik,0
1055,@oreoregalll,"Membalas 
@tubirfessPermisi aku mau minta tolong untuk isi form ini ya, aku lagi butuh banyak responden tentang Kontraversi RUU Cipta Kerja. Terimakasih banyak 
http://forms.gle/bKQx8sggGK7P67Jp7…",balas tolong isi formulir ya butuh responden kontraversi rancang undang undang cipta kerja terima kasih,1
1056,@Z___ara,"Haha #13oktober liat tuh kelakuan anak2 goblok,katanya demo buat menentang RUU cipta kerja,buat masa depan,tapi malah ngerusak fasilitas publik,thamcit bikin pake duit ya goblok bkn pke daon,anak2 bocah goblok aja Sok2an nasionalisme lu bikin org2 rugi duit jutaan",lihat laku goblok demo tentang rancang undang undang cipta kerja rusak fasilitas publik thamcit bikin pakai duit ya goblok pakai daun bocah goblok nasionalisme bikin rugi duit juta,0
1057,@Gombala_moh,"Kabar bohong atau hoaks (hoax) mengenai omnibus law Rancangan Undang-Undang (RUU) Cipta Kerja yg telah disahkan menjadi undang-undang dlm rapat paripurna DPR ramai beredar di masyarakat. Masyarakat diminta tdk begitu saja percaya.
#BasmiHoaxUUCiptaKerjaBeredar Hoaks Omnibus Law UU Cipta Kerja, Ini Faktanya
Masyarakat diminta tidak terprovokasi dengan hoaks mengenai omnibus law RUU Cipta Kerja yang telah disahkan menjadi UU oleh DPR dalam rapat paripurna.
inews.id",kabar bohong hoax hoax omnibus law rancang undang undang rancang undang undang cipta kerja sah undang undang rapat paripurna dewan wakil rakyat ramai edar masyarakat masyarakat percaya hoax omnibus law undang undang cipta kerja fakta masyarakat provokasi hoax omnibus law rancang undang undang cipta kerja sah undang undang dewan wakil rakyat rapat paripurna inews,1
1058,@vaiyo,"Ada yg bilang pembahasan RUU Cipta Kerja tdk transparan? Sebetulnya dia ngikutin prosesnya atau gak? Perkembangan sidang & dokumen2nya bisa diakses, hal mustahil di masa lalu. Banyak yg mati suri sebelum 98, tetiba siuman & mengira Soeharto masih berkuasa? http://dpr.go.id/uu/detail/id/442…",bilang bahas rancang undang undang cipta kerja transparan proses kembang sidang akses mustahil mati suri siuman soeharto kuasa,1
1059,@Mariinaaak,"DPR membahas RUU Cipta Kerja secara hati-hati, transparan, terbuka, dengan mengutamakan kesinambungan pelaksanaan dari hasil ruu cipta kerja. 
#OmnibusLawTransparan",dewan wakil rakyat bahas rancang undang undang cipta kerja hati hati transparan buka utama sinambung laksana hasil rancang undang undang cipta kerja,1
1060,@rupbasanplg,"Pembahasan dan Konsultasi Publik Substansi Ketenagakerjaan RUU tentang Cipta Kerja pada 7 Februari 2020 yang dipimpin oleh Sekretaris 
@PerekonomianRI
 dan wakil oleh Sekjen 
@KemnakerRI
#KumhamPasti
#OmnibusLawTaatProsedural",bahas konsultasi publik substansi ketenagakerjaan rancang undang undang cipta kerja februari pimpin sekretaris wakil sekjen,1
1061,@RadioElshinta,"Aksi teatrikal mewarnai unjuk rasa mahasiswa menolak RUU Cipta Kerja Omnibus Law di depan gedung DPRD kota Magelang Jateng. Aksi Mahasiswa akhirnya di temui ketua DPRD dan Sekda kota Magelang, Sabtu (13/10) siang. (Kur) #ElshintaEdisiSiang",aksi teater warna unjuk mahasiswa tolak rancang undang undang cipta kerja omnibus law gedung dewan wakil rakyat daerah kota magelang jawa aksi mahasiswa temu ketua dewan wakil rakyat daerah sekda kota magelang sabtu siang,1
1062,@gemilang06,"Membalas 
@willona_007
 dan 
@airlangga_hrtMari kita baca 9 keuntungan dari RUU Cipta kerja utk masyarakat.
#OBLBuatRakyatSejahtera",balas baca untung rancang undang undang cipta kerja masyarakat,1
1063,@Muhamadrafi1199,"Dalam keadaan seperti ini pemerintah harusnya berperan seperti helper, menolong masyarakat untuk menjelaskan apa saja isi RUU cipta kerja itu bukan malah langsung bilang itu HOAX kalau seperti ini masyarakat tidak akan paham, malah kesalahpahaman ini akan berlanjut #MataNajwa",perintah peran tolong tolong masyarakat isi rancang undang undang cipta kerja langsung bilang hoax masyarakat paham salah paham lanjut,1
1064,@PCarburetor,"Ukuran font RUU Cipta kerja berapa sih.? 
Halamannya makin dikit loh..

#BedahOmnibusLaw",ukur font rancang undang undang cipta kerja sih halaman,1
1065,@BecaMamat,"Membalas 
@Neng_Anyar
 dan 
@DPR_RIMANA PDF UU CIPTA KERJA ASLI? Gue kasian ma lo hr gene bego. Nanya, ngegas sok paham Perundang-undangan. Sok buruh pinter tapi bego! Lo maksa pdf UUOBL asli? Padahal DPR baru ""ngesahkan"" draft RUU utk krm ke Presiden. Ttd/nolak.
Kasian lo bego!
Presiden setuju, baru lo terima.",balas pdf undang undang cipta kerja asli kasi ma bodoh gas sok paham undang undang sok buruh pintar bodoh maksa pdf undang undang omnibus law asli dewan wakil rakyat sah draf rancang undang undang kirim presiden tanda tangan tolak kasi bodoh presiden tuju terima,1
1066,@satriobrn,"RUU CIPTA KERJA 812 HALAMAN.pdf - Google DriveRUU CIPTA KERJA 812 HALAMAN.pdf
drive.google.com",rancang undang undang cipta kerja halaman pdf google draf rancang undang undang cipta kerja halaman pdf draf,1
1067,@iwan27james,"INI YANG BENAR, BAHWA RUU CIPTA KERJA MENGUNTUNGKAN PARA BURUH DAN PEKERJA LAINNYA !!!Tweet Kutipan
Jitu
หนึ่ง
@jitoe02
 · 15 Okt
UU Cipta Kerja bagi pihak yg kontra dianggap telah melemahkan rakyat,
Tapi UU Cipta Kerja justru melemahkan dan menyengsarakan mafia-mafia maladministrasi, krorupsi, suap dan pungli.

Tangkis Korona
#HukumBeratProvokatorKAMI",rancang undang undang cipta kerja untung buruh kerja tweet kutip jitu oktober undang undang cipta kerja kontra anggap lemah rakyat undang undang cipta kerja lemah sengsara mafia mafia maladministrasi korupsi suap pungli tangkis corona,1
